A_re,0.123647098614,0.146202676009,0.165629326094,0.182904408655,0.198569876496,0.212962426357,0.226307559198,0.238764608544,0.250450763482,0.261454945972,0.271846332498,0.281679847244,0.290999845954,0.299842669023,0.308238460776,0.316212497082,0.323786174380,0.330977759896,0.337802969842,0.344275421423,0.350406990685,0.356208099083,0.361687945352,0.366854694879,0.371715635719,0.376277308123,0.380545612864,0.384525902434,0.388223058291,0.391641556660,0.394785524888,0.397658789932,0.400264920274,0.402607262310,0.404688972052,0.406513042858,0.408082329762,0.409399570887,0.410467406342,0.411288394949,0.411865029073,0.412199747804,0.412294948694,0.412152998222,0.411776241148,0.411167008864,0.410327626877,0.409260421503,0.407967725864,0.406451885261,0.404715261980,0.402760239599,0.400589226832,0.398204660959,0.395609010885,0.392804779853,0.389794507844,0.386580773697,0.383166196963,0.379553439517,0.375745206957,0.371744249786,0.367553364420,0.363175394010,0.358613229105,0.353869808165,0.348948117933,0.343851193676,0.338582119300,0.333144027354,0.327540098925,0.321773563432,0.315847698320,0.309765828675,0.303531326741,0.297147611370,0.290618147384,0.283946444878,0.277136058449,0.270190586358,0.263113669638,0.255908991140,0.248580274531,0.241131283228,0.233565819297,0.225887722293,0.218100868066,0.210209167519,0.202216565327,0.194127038619,0.185944595624,0.177673274283,0.169317140828,0.160880288332,0.152366835230,0.143780923810,0.135126718684,0.126408405229,0.117630188010,0.108796289179,0.099910946854,0.090978413485,0.082002954194,0.072988845107,0.063940371668,0.054861826941,0.045757509900,0.036631723703,0.027488773969,0.018332967034,0.009168608202
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.123647098614,-0.146202676009,-0.165629326094,-0.182904408655,-0.198569876496,-0.212962426357,-0.226307559198,-0.238764608544,-0.250450763482,-0.261454945972,-0.271846332498,-0.281679847244,-0.290999845954,-0.299842669023,-0.308238460776,-0.316212497082,-0.323786174380,-0.330977759896,-0.337802969842,-0.344275421423,-0.350406990685,-0.356208099083,-0.361687945352,-0.366854694879,-0.371715635719,-0.376277308123,-0.380545612864,-0.384525902434,-0.388223058291,-0.391641556660,-0.394785524888,-0.397658789932,-0.400264920274,-0.402607262310,-0.404688972052,-0.406513042858,-0.408082329762,-0.409399570887,-0.410467406342,-0.411288394949,-0.411865029073,-0.412199747804,-0.412294948694,-0.412152998222,-0.411776241148,-0.411167008864,-0.410327626877,-0.409260421503,-0.407967725864,-0.406451885261,-0.404715261980,-0.402760239599,-0.400589226832,-0.398204660959,-0.395609010885,-0.392804779853,-0.389794507844,-0.386580773697,-0.383166196963,-0.379553439517,-0.375745206957,-0.371744249786,-0.367553364420,-0.363175394010,-0.358613229105,-0.353869808165,-0.348948117933,-0.343851193676,-0.338582119300,-0.333144027354,-0.327540098925,-0.321773563432,-0.315847698320,-0.309765828675,-0.303531326741,-0.297147611370,-0.290618147384,-0.283946444878,-0.277136058449,-0.270190586358,-0.263113669638,-0.255908991140,-0.248580274531,-0.241131283228,-0.233565819297,-0.225887722293,-0.218100868066,-0.210209167519,-0.202216565327,-0.194127038619,-0.185944595624,-0.177673274283,-0.169317140828,-0.160880288332,-0.152366835230,-0.143780923810,-0.135126718684,-0.126408405229,-0.117630188010,-0.108796289179,-0.099910946854,-0.090978413485,-0.082002954194,-0.072988845107,-0.063940371668,-0.054861826941,-0.045757509900,-0.036631723703,-0.027488773969,-0.018332967034,-0.009168608202
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999775476786
