A_re,0.509419485125,0.595807653083,0.665152185492,0.721064415834,0.765436797486,0.799388890929,0.823651740816,0.838750618846,0.845101620210,0.843066689442,0.832986654221,0.815201737727,0.790064490128,0.757947879729,0.719250144481,0.674397381905,0.623844500014,0.568074941119,0.507599461657,0.442954170216,0.374697973953,0.303409549477,0.229683931479,0.154128796905,0.077360511755
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.509419485125,-0.595807653083,-0.665152185492,-0.721064415834,-0.765436797486,-0.799388890929,-0.823651740816,-0.838750618846,-0.845101620210,-0.843066689442,-0.832986654221,-0.815201737727,-0.790064490128,-0.757947879729,-0.719250144481,-0.674397381905,-0.623844500014,-0.568074941119,-0.507599461657,-0.442954170216,-0.374697973953,-0.303409549477,-0.229683931479,-0.154128796905,-0.077360511755
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.996158953283
