A_re,0.204835769914,0.241916551935,0.273630401475,0.301575269986,0.326629834026,0.349334576987,0.370047404627,0.389018071886,0.406427849939,0.422412415767,0.437075891940,0.450499886132,0.462749545790,0.473877748909,0.483928086267,0.492937034531,0.500935572554,0.507950405160,0.514004904330,0.519119843072,0.523313974613,0.526604494410,0.529007412164,0.530537853811,0.531210308411,0.531038831170,0.530037211224,0.528219110804,0.525598180968,0.522188157988,0.518002943609,0.513056671785,0.507363763979,0.500938974715,0.493797428782,0.485954651222,0.477426591061,0.468229639557,0.458380643649,0.447896915137,0.436796236105,0.425096860957,0.412817515439,0.399977392936,0.386596148314,0.372693889526,0.358291167201,0.343408962369,0.328068672517,0.312292096077,0.296101415517,0.279519179116,0.262568281563,0.245271943448,0.227653689760,0.209737327468,0.191546922258,0.173106774516,0.154441394613,0.135575477569,0.116533877155,0.097341579495,0.078023676232,0.058605337304,0.039111783400,0.019568258134
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.204835769914,-0.241916551935,-0.273630401475,-0.301575269986,-0.326629834026,-0.349334576987,-0.370047404627,-0.389018071886,-0.406427849939,-0.422412415767,-0.437075891940,-0.450499886132,-0.462749545790,-0.473877748909,-0.483928086267,-0.492937034531,-0.500935572554,-0.507950405160,-0.514004904330,-0.519119843072,-0.523313974613,-0.526604494410,-0.529007412164,-0.530537853811,-0.531210308411,-0.531038831170,-0.530037211224,-0.528219110804,-0.525598180968,-0.522188157988,-0.518002943609,-0.513056671785,-0.507363763979,-0.500938974715,-0.493797428782,-0.485954651222,-0.477426591061,-0.468229639557,-0.458380643649,-0.447896915137,-0.436796236105,-0.425096860957,-0.412817515439,-0.399977392936,-0.386596148314,-0.372693889526,-0.358291167201,-0.343408962369,-0.328068672517,-0.312292096077,-0.296101415517,-0.279519179116,-0.262568281563,-0.245271943448,-0.227653689760,-0.209737327468,-0.191546922258,-0.173106774516,-0.154441394613,-0.135575477569,-0.116533877155,-0.097341579495,-0.078023676232,-0.058605337304,-0.039111783400,-0.019568258134
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999383299840
