A_re,0.355005410463,0.417707502339,0.470108689720,0.514870904745,0.553424114045,0.586626043456,0.615031000629,0.639018151556,0.658859719841,0.674760232378,0.686880511548,0.695353055249,0.700292275388,0.701801521455,0.699978013195,0.694916366131,0.686711140978,0.675458697222,0.661258538140,0.644214275487,0.624434303618,0.602032247182,0.577127229096,0.549843993490,0.520312909810,0.488669878242,0.455056152273,0.419618090978,0.382506851321,0.343878028965,0.303891254795,0.262709753336,0.220499868502,0.177430561528,0.133672885448,0.089399440159,0.044783811807
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.355005410463,-0.417707502339,-0.470108689720,-0.514870904745,-0.553424114045,-0.586626043456,-0.615031000629,-0.639018151556,-0.658859719841,-0.674760232378,-0.686880511548,-0.695353055249,-0.700292275388,-0.701801521455,-0.699978013195,-0.694916366131,-0.686711140978,-0.675458697222,-0.661258538140,-0.644214275487,-0.624434303618,-0.602032247182,-0.577127229096,-0.549843993490,-0.520312909810,-0.488669878242,-0.455056152273,-0.419618090978,-0.382506851321,-0.343878028965,-0.303891254795,-0.262709753336,-0.220499868502,-0.177430561528,-0.133672885448,-0.089399440159,-0.044783811807
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.998142622083
