A_re,0.399594256756,0.471520089355,0.532712043195,0.586257811127,0.633845237035,0.676505493168,0.714916388856,0.749547347115,0.780736622825,0.808735831081,0.833737240403,0.855891332323,0.875318552972,0.892117439063,0.906370393443,0.918147887045,0.927511577614,0.934516664361,0.939213691934,0.941649949741,0.941870568679,0.939919387943,0.935839644560,0.929674524324,0.921467602992,0.911263199546,0.899106658155,0.885044571735,0.869124957137,0.851397389910,0.831913104948,0.810725068093,0.787888022806,0.763458515286,0.737494900801,0.710057333549,0.681207741989,0.651009791299,0.619528834351,0.586831852437,0.552987386787,0.518065461823,0.482137500972,0.445276235767,0.407555608925,0.369050671982,0.329837478081,0.289992970400,0.249594866718,0.208721540581,0.167451899483,0.125865260479,0.084041223628,0.042059543625
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.399594256756,-0.471520089355,-0.532712043195,-0.586257811127,-0.633845237035,-0.676505493168,-0.714916388856,-0.749547347115,-0.780736622825,-0.808735831081,-0.833737240403,-0.855891332323,-0.875318552972,-0.892117439063,-0.906370393443,-0.918147887045,-0.927511577614,-0.934516664361,-0.939213691934,-0.941649949741,-0.941870568679,-0.939919387943,-0.935839644560,-0.929674524324,-0.921467602992,-0.911263199546,-0.899106658155,-0.885044571735,-0.869124957137,-0.851397389910,-0.831913104948,-0.810725068093,-0.787888022806,-0.763458515286,-0.737494900801,-0.710057333549,-0.681207741989,-0.651009791299,-0.619528834351,-0.586831852437,-0.552987386787,-0.518065461823,-0.482137500972,-0.445276235767,-0.407555608925,-0.369050671982,-0.329837478081,-0.289992970400,-0.249594866718,-0.208721540581,-0.167451899483,-0.125865260479,-0.084041223628,-0.042059543625
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
# constraint,norm
# norm_sq,55.000000000000
# dEdt,3.617157797543
# lambda_max,3.613877786516
