A_re,0.421933809116,0.497538343956,0.561589690561,0.617324127701,0.666502827988,0.710196406158,0.749104980327,0.783711088754,0.814361099605,0.841312133557,0.864760809197,0.884861725392,0.901739820737,0.915498910904,0.926227747692,0.934004418091,0.938899599686,0.940979008332,0.940305262577,0.936939318428,0.930941581758,0.922372774766,0.911294611809,0.897770325313,0.881865072121,0.863646243252,0.843183694646,0.820549912535,0.795820124113,0.769072361981,0.740387489162,0.709849190172,0.677543932678,0.643560903457,0.607991921812,0.570931333075,0.532475884494,0.492724585464,0.451778553850,0.409740849931,0.366716299348,0.322811306322,0.278133658272,0.232792322920,0.186897238849,0.140559100474,0.093889138286,0.046998895229
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.421933809116,-0.497538343956,-0.561589690561,-0.617324127701,-0.666502827988,-0.710196406158,-0.749104980327,-0.783711088754,-0.814361099605,-0.841312133557,-0.864760809197,-0.884861725392,-0.901739820737,-0.915498910904,-0.926227747692,-0.934004418091,-0.938899599686,-0.940979008332,-0.940305262577,-0.936939318428,-0.930941581758,-0.922372774766,-0.911294611809,-0.897770325313,-0.881865072121,-0.863646243252,-0.843183694646,-0.820549912535,-0.795820124113,-0.769072361981,-0.740387489162,-0.709849190172,-0.677543932678,-0.643560903457,-0.607991921812,-0.570931333075,-0.532475884494,-0.492724585464,-0.451778553850,-0.409740849931,-0.366716299348,-0.322811306322,-0.278133658272,-0.232792322920,-0.186897238849,-0.140559100474,-0.093889138286,-0.046998895229
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
# constraint,norm
# norm_sq,49.000000000000
# dEdt,3.222558765084
# lambda_max,3.218899948516
