A_re,0.216430304576,0.256026251967,0.290219504472,0.320729557772,0.348513046458,0.374166682355,0.398091987096,0.420574183609,0.441824304051,0.462003526190,0.481238125646,0.499629119867,0.517258739570,0.534194916638,0.550494484244,0.566205513764,0.581369056937,0.596020468333,0.610190425384,0.623905726377,0.637189922739,0.650063825776,0.662545917024,0.674652683707,0.686398895316,0.697797833483,0.708861484398,0.719600700982,0.730025340416,0.740144381437,0.749966024937,0.759497780655,0.768746542254,0.777718652620,0.786419960890,0.794855872459,0.803031392980,0.810951167231,0.818619513540,0.826040454393,0.833217743708,0.840154891221,0.846855184341,0.853321707793,0.859557361304,0.865564875576,0.871346826741,0.876905649457,0.882243648823,0.887363011206,0.892265814136,0.896954035323,0.901429560932,0.905694193147,0.909749657130,0.913597607408,0.917239633763,0.920677266654,0.923911982224,0.926945206932,0.929778321835,0.932412666555,0.934849542957,0.937090218570,0.939135929757,0.940987884668,0.942647265991,0.944115233511,0.945392926498,0.946481465937,0.947381956607,0.948095489026,0.948623141272,0.948965980678,0.949125065431,0.949101446058,0.948896166824,0.948510267042,0.947944782301,0.947200745615,0.946279188504,0.945181142008,0.943907637634,0.942459708253,0.940838388932,0.939044717721,0.937079736393,0.934944491129,0.932640033172,0.930167419430,0.927527713050,0.924721983947,0.921751309303,0.918616774040,0.915319471247,0.911860502596,0.908240978716,0.904462019548,0.900524754678,0.896430323636,0.892179876183,0.887774572575,0.883215583799,0.878504091798,0.873641289677,0.868628381884,0.863466584385,0.858157124812,0.852701242604,0.847100189130,0.841355227795,0.835467634140,0.829438695918,0.823269713172,0.816961998285,0.810516876034,0.803935683617,0.797219770685,0.790370499355,0.783389244210,0.776277392302,0.769036343129,0.761667508621,0.754172313103,0.746552193257,0.738808598074,0.730942988803,0.722956838880,0.714851633868,0.706628871372,0.698290060963,0.689836724080,0.681270393944,0.672592615445,0.663804945044,0.654908950649,0.645906211507,0.636798318069,0.627586871868,0.618273485376,0.608859781875,0.599347395300,0.589737970102,0.580033161084,0.570234633250,0.560344061639,0.550363131163,0.540293536430,0.530136981577,0.519895180088,0.509569854614,0.499162736789,0.488675567038,0.478110094392,0.467468076285,0.456751278364,0.445961474283,0.435100445499,0.424169981069,0.413171877438,0.402107938226,0.390979974018,0.379789802141,0.368539246446,0.357230137090,0.345864310309,0.334443608188,0.322969878441,0.311444974172,0.299870753651,0.288249080071,0.276581821318,0.264870849732,0.253118041866,0.241325278246,0.229494443129,0.217627424258,0.205726112616,0.193792402181,0.181828189675,0.169835374319,0.157815857577,0.145771542910,0.133704335519,0.121616142095,0.109508870561,0.097384429819,0.085244729493,0.073091679673,0.060927190656,0.048753172690,0.036571535711,0.024384189091,0.012193041370
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.216430304576,-0.256026251967,-0.290219504472,-0.320729557772,-0.348513046458,-0.374166682355,-0.398091987096,-0.420574183609,-0.441824304051,-0.462003526190,-0.481238125646,-0.499629119867,-0.517258739570,-0.534194916638,-0.550494484244,-0.566205513764,-0.581369056937,-0.596020468333,-0.610190425384,-0.623905726377,-0.637189922739,-0.650063825776,-0.662545917024,-0.674652683707,-0.686398895316,-0.697797833484,-0.708861484398,-0.719600700982,-0.730025340416,-0.740144381437,-0.749966024937,-0.759497780655,-0.768746542254,-0.777718652620,-0.786419960890,-0.794855872459,-0.803031392980,-0.810951167231,-0.818619513540,-0.826040454393,-0.833217743708,-0.840154891221,-0.846855184341,-0.853321707793,-0.859557361304,-0.865564875576,-0.871346826741,-0.876905649457,-0.882243648823,-0.887363011206,-0.892265814136,-0.896954035323,-0.901429560932,-0.905694193147,-0.909749657130,-0.913597607408,-0.917239633763,-0.920677266654,-0.923911982224,-0.926945206932,-0.929778321835,-0.932412666555,-0.934849542957,-0.937090218570,-0.939135929757,-0.940987884668,-0.942647265991,-0.944115233511,-0.945392926498,-0.946481465937,-0.947381956607,-0.948095489026,-0.948623141272,-0.948965980678,-0.949125065431,-0.949101446058,-0.948896166824,-0.948510267042,-0.947944782301,-0.947200745615,-0.946279188504,-0.945181142008,-0.943907637634,-0.942459708253,-0.940838388932,-0.939044717721,-0.937079736393,-0.934944491129,-0.932640033172,-0.930167419430,-0.927527713050,-0.924721983947,-0.921751309303,-0.918616774040,-0.915319471247,-0.911860502596,-0.908240978716,-0.904462019548,-0.900524754678,-0.896430323636,-0.892179876183,-0.887774572575,-0.883215583799,-0.878504091798,-0.873641289677,-0.868628381884,-0.863466584385,-0.858157124812,-0.852701242604,-0.847100189130,-0.841355227795,-0.835467634140,-0.829438695918,-0.823269713172,-0.816961998285,-0.810516876034,-0.803935683617,-0.797219770685,-0.790370499355,-0.783389244211,-0.776277392302,-0.769036343129,-0.761667508621,-0.754172313103,-0.746552193257,-0.738808598074,-0.730942988803,-0.722956838880,-0.714851633868,-0.706628871372,-0.698290060963,-0.689836724080,-0.681270393944,-0.672592615445,-0.663804945044,-0.654908950649,-0.645906211507,-0.636798318070,-0.627586871868,-0.618273485376,-0.608859781875,-0.599347395300,-0.589737970102,-0.580033161084,-0.570234633250,-0.560344061639,-0.550363131163,-0.540293536430,-0.530136981577,-0.519895180088,-0.509569854614,-0.499162736789,-0.488675567038,-0.478110094392,-0.467468076285,-0.456751278364,-0.445961474283,-0.435100445499,-0.424169981069,-0.413171877438,-0.402107938226,-0.390979974018,-0.379789802141,-0.368539246446,-0.357230137090,-0.345864310309,-0.334443608188,-0.322969878441,-0.311444974173,-0.299870753651,-0.288249080071,-0.276581821318,-0.264870849732,-0.253118041866,-0.241325278246,-0.229494443129,-0.217627424258,-0.205726112616,-0.193792402181,-0.181828189675,-0.169835374319,-0.157815857577,-0.145771542910,-0.133704335519,-0.121616142095,-0.109508870561,-0.097384429819,-0.085244729493,-0.073091679673,-0.060927190656,-0.048753172690,-0.036571535712,-0.024384189091,-0.012193041370
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195
# constraint,norm
# norm_sq,195.000000000000
# dEdt,12.824468554925
# lambda_max,12.823508071082
