A_re,0.389674840152,0.459938619336,0.519814105925,0.572321138901,0.619113429346,0.661203357720,0.699257830705,0.733739721441,0.764983218432,0.793237284558,0.818692300432,0.841497209816,0.861770997098,0.879610626348,0.895096686448,0.908297500547,0.919272178582,0.928072924506,0.934746806625,0.939337133669,0.941884536330,0.942427825258,0.941004676961,0.937652185402,0.932407307509,0.925307223877,0.916389630941,0.905692977178,0.893256653149,0.879121143113,0.863328144348,0.845920659115,0.826943063250,0.806441154626,0.784462184175,0.761054871669,0.736269408110,0.710157446302,0.682772080903,0.654167819105,0.624400542914,0.593527463862,0.561607070920,0.528699072249,0.494864331378,0.460164798348,0.424663436286,0.388424143850,0.351511673948,0.313991549107,0.275929973829,0.237393744272,0.198450155561,0.159166907021,0.119612005619,0.079853667871,0.039960220487
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.389674840152,-0.459938619336,-0.519814105925,-0.572321138901,-0.619113429346,-0.661203357720,-0.699257830705,-0.733739721441,-0.764983218432,-0.793237284558,-0.818692300432,-0.841497209816,-0.861770997098,-0.879610626348,-0.895096686448,-0.908297500547,-0.919272178582,-0.928072924506,-0.934746806625,-0.939337133669,-0.941884536330,-0.942427825258,-0.941004676961,-0.937652185402,-0.932407307509,-0.925307223877,-0.916389630941,-0.905692977178,-0.893256653149,-0.879121143113,-0.863328144348,-0.845920659115,-0.826943063250,-0.806441154626,-0.784462184175,-0.761054871669,-0.736269408110,-0.710157446302,-0.682772080903,-0.654167819105,-0.624400542914,-0.593527463862,-0.561607070920,-0.528699072249,-0.494864331378,-0.460164798348,-0.424663436286,-0.388424143850,-0.351511673948,-0.313991549107,-0.275929973829,-0.237393744272,-0.198450155561,-0.159166907021,-0.119612005619,-0.079853667871,-0.039960220487
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
# constraint,norm
# norm_sq,58.000000000000
# dEdt,3.814457313773
# lambda_max,3.811338728792
