A_re,0.486810875020,0.572440489083,0.643720832844,0.704279611849,0.756059149747,0.800220940024,0.837514117448,0.868451226690,0.893401634247,0.912645253752,0.926405362789,0.934869611682,0.938203978716,0.936562310358,0.930092985483,0.918943639659,0.903264539537,0.883210991113,0.858945038404,0.830636628413,0.798464365688,0.762615944844,0.723288325680,0.680687699124,0.635029280746,0.586536960378,0.535442830502,0.481986611758,0.426414990757,0.368980883055,0.309942632352,0.249563155665,0.188109043199,0.125849620849,0.063055982648
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.486810875020,-0.572440489083,-0.643720832844,-0.704279611849,-0.756059149747,-0.800220940024,-0.837514117448,-0.868451226690,-0.893401634247,-0.912645253752,-0.926405362789,-0.934869611682,-0.938203978716,-0.936562310358,-0.930092985483,-0.918943639659,-0.903264539537,-0.883210991113,-0.858945038404,-0.830636628413,-0.798464365688,-0.762615944844,-0.723288325680,-0.680687699124,-0.635029280746,-0.586536960378,-0.535442830502,-0.481986611758,-0.426414990757,-0.368980883055,-0.309942632352,-0.249563155665,-0.188109043199,-0.125849620849,-0.063055982648
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
# constraint,norm
# norm_sq,36.000000000000
# dEdt,2.367594194755
# lambda_max,2.362713920954
