A_re,0.293001649091,0.346418995191,0.392401405748,0.433262500066,0.470284340184,0.504262787766,0.535730370728,0.565062965261,0.592536706642,0.618360861721,0.642698012863,0.665677067450,0.687401981385,0.707957804205,0.727414986176,0.745832521020,0.763260286831,0.779740821526,0.795310691044,0.810001558763,0.823841032034,0.836853339992,0.849059881884,0.860479674847,0.871129722699,0.881025322071,0.890180318346,0.898607321066,0.906317886310,0.913322671997,0.919631570797,0.925253824440,0.930198122447,0.934472687756,0.938085351265,0.941043616936,0.943354718840,0.945025671280,0.946063312937,0.946474345852,0.946265369898,0.945442913326,0.944013459868,0.941983472806,0.939359416364,0.936147774731,0.932355068974,0.927987872070,0.923052822259,0.917556634885,0.911506112878,0.904908156009,0.897769769039,0.890098068851,0.881900290675,0.873183793465,0.863956064519,0.854224723392,0.843997525161,0.833282363099,0.822087270795,0.810420423770,0.798290140617,0.785704883701,0.772673259458,0.759204018305,0.745306054196,0.730988403851,0.716260245665,0.701130898329,0.685609819171,0.669706602246,0.653430976171,0.636792801743,0.619802069325,0.602468896043,0.584803522775,0.566816310966,0.548517739267,0.529918400010,0.511028995528,0.491860334328,0.472423327127,0.452728982754,0.432788403932,0.412612782939,0.392213397159,0.371601604532,0.350788838902,0.329786605276,0.308606474991,0.287260080810,0.265759111927,0.244115308919,0.222340458616,0.200446388922,0.178444963573,0.156348076847,0.134167648225,0.111915617013,0.089603936920,0.067244570609,0.044849484214,0.022430641834
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.293001649091,-0.346418995191,-0.392401405748,-0.433262500066,-0.470284340184,-0.504262787766,-0.535730370728,-0.565062965261,-0.592536706642,-0.618360861721,-0.642698012863,-0.665677067450,-0.687401981385,-0.707957804205,-0.727414986176,-0.745832521020,-0.763260286831,-0.779740821526,-0.795310691044,-0.810001558763,-0.823841032034,-0.836853339992,-0.849059881884,-0.860479674847,-0.871129722699,-0.881025322071,-0.890180318346,-0.898607321066,-0.906317886310,-0.913322671997,-0.919631570797,-0.925253824440,-0.930198122447,-0.934472687756,-0.938085351265,-0.941043616936,-0.943354718840,-0.945025671280,-0.946063312937,-0.946474345852,-0.946265369898,-0.945442913326,-0.944013459868,-0.941983472806,-0.939359416364,-0.936147774731,-0.932355068974,-0.927987872070,-0.923052822259,-0.917556634885,-0.911506112878,-0.904908156009,-0.897769769039,-0.890098068851,-0.881900290675,-0.873183793465,-0.863956064519,-0.854224723392,-0.843997525161,-0.833282363099,-0.822087270795,-0.810420423770,-0.798290140617,-0.785704883701,-0.772673259458,-0.759204018305,-0.745306054196,-0.730988403851,-0.716260245665,-0.701130898329,-0.685609819171,-0.669706602246,-0.653430976171,-0.636792801743,-0.619802069325,-0.602468896043,-0.584803522775,-0.566816310966,-0.548517739267,-0.529918400010,-0.511028995528,-0.491860334328,-0.472423327127,-0.452728982754,-0.432788403932,-0.412612782939,-0.392213397159,-0.371601604532,-0.350788838902,-0.329786605276,-0.308606474991,-0.287260080810,-0.265759111927,-0.244115308919,-0.222340458616,-0.200446388922,-0.178444963573,-0.156348076847,-0.134167648225,-0.111915617013,-0.089603936920,-0.067244570609,-0.044849484214,-0.022430641834
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
# constraint,norm
# norm_sq,105.000000000000
# dEdt,6.905483068037
# lambda_max,6.903722051028
