A_re,0.448479020515,0.528318913393,0.595545808637,0.653563966447,0.704214702966,0.748610060316,0.787472719001,0.821298304026,0.850441739761,0.875166988532,0.895677495900,0.912135744549,0.924676309970,0.933414858112,0.938454509416,0.939890436190,0.937813240044,0.932311464925,0.923473483268,0.911388917750,0.896149712177,0.877850932423,0.856591356053,0.832473893894,0.805605875916,0.776099226026,0.744070544741,0.709641114566,0.672936839847,0.634088130551,0.593229737719,0.550500546974,0.506043335479,0.460004496948,0.412533738678,0.363783754117,0.313909874097,0.263069699533,0.211422718193,0.159129907914,0.106353328494,0.053255704359
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.448479020515,-0.528318913393,-0.595545808637,-0.653563966447,-0.704214702966,-0.748610060316,-0.787472719001,-0.821298304026,-0.850441739761,-0.875166988532,-0.895677495900,-0.912135744549,-0.924676309970,-0.933414858112,-0.938454509416,-0.939890436190,-0.937813240044,-0.932311464925,-0.923473483268,-0.911388917750,-0.896149712177,-0.877850932423,-0.856591356053,-0.832473893894,-0.805605875916,-0.776099226026,-0.744070544741,-0.709641114566,-0.672936839847,-0.634088130551,-0.593229737719,-0.550500546974,-0.506043335479,-0.460004496948,-0.412533738678,-0.363783754117,-0.313909874097,-0.263069699533,-0.211422718193,-0.159129907914,-0.106353328494,-0.053255704359
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
# constraint,norm
# norm_sq,43.000000000000
# dEdt,2.827959732625
# lambda_max,2.823823124130
