A_re,0.443707153670,0.522797862666,0.589473800867,0.647109776221,0.697533290685,0.741849382642,0.780776975250,0.814809498482,0.844300358118,0.869512170784,0.890646906184,0.907865251011,0.921299542377,0.931062685990,0.937254469108,0.939966126506,0.939283700765,0.935290548920,0.928069230621,0.917702938726,0.904276584702,0.887877618937,0.868596643978,0.846527863466,0.821769398744,0.794423497410,0.764596652497,0.732399646846,0.697947534201,0.661359566269,0.622759073239,0.582273303976,0.540033231039,0.496173324927,0.450831301332,0.404147844680,0.356266310890,0.307332411963,0.257493884767,0.206900146204,0.155701936784,0.104050954485,0.052099480708
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.443707153670,-0.522797862666,-0.589473800867,-0.647109776221,-0.697533290685,-0.741849382642,-0.780776975250,-0.814809498482,-0.844300358118,-0.869512170784,-0.890646906184,-0.907865251011,-0.921299542377,-0.931062685990,-0.937254469108,-0.939966126506,-0.939283700765,-0.935290548920,-0.928069230621,-0.917702938726,-0.904276584702,-0.887877618937,-0.868596643978,-0.846527863466,-0.821769398744,-0.794423497410,-0.764596652497,-0.732399646846,-0.697947534201,-0.661359566269,-0.622759073239,-0.582273303976,-0.540033231039,-0.496173324927,-0.450831301332,-0.404147844680,-0.356266310890,-0.307332411963,-0.257493884767,-0.206900146204,-0.155701936784,-0.104050954485,-0.052099480708
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
# constraint,norm
# norm_sq,44.000000000000
# dEdt,2.893726238034
# lambda_max,2.889677748178
