A_re,0.285193498966,0.337214145830,0.382015267983,0.421850850858,0.457970635178,0.491150959881,0.521911710132,0.550620173198,0.577546445761,0.602895440567,0.626826540476,0.649466267582,0.670916779308,0.691261756509,0.710570599147,0.728901488023,0.746303665628,0.762819166215,0.778484149186,0.793329941422,0.807383862481,0.820669885408,0.833209171395,0.845020506463,0.856120661180,0.866524689323,0.876246177639,0.885297456105,0.893689776009,0.901433461654,0.908538040255,0.915012353708,0.920864655203,0.926102693072,0.930733783849,0.934764876154,0.938202606742,0.941053349817,0.943323260551,0.945018313580,0.946144337139,0.946707043383,0.946712055378,0.946164931163,0.945071185219,0.943436307661,0.941265781391,0.938565097452,0.935339768756,0.931595342378,0.927337410540,0.922571620430,0.917303682961,0.911539380576,0.905284574173,0.898545209254,0.891327321335,0.883637040705,0.875480596574,0.866864320666,0.857794650298,0.848278130985,0.838321418605,0.827931281160,0.817114600160,0.805878371653,0.794229706930,0.782175832925,0.769724092325,0.756881943420,0.743656959693,0.730056829180,0.716089353604,0.701762447306,0.687084135969,0.672062555167,0.656705948731,0.641022666947,0.625021164604,0.608709998887,0.592097827131,0.575193404438,0.558005581174,0.540543300334,0.522815594805,0.504831584513,0.486600473468,0.468131546710,0.449434167169,0.430517772428,0.411391871408,0.392066040977,0.372549922474,0.352853218177,0.332985687691,0.312957144283,0.292777451153,0.272456517652,0.252004295449,0.231430774648,0.210745979859,0.189959966233,0.169082815452,0.148124631687,0.127095537525,0.106005669863,0.084865175779,0.063684208380,0.042472922627,0.021241471140
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.285193498966,-0.337214145830,-0.382015267983,-0.421850850858,-0.457970635178,-0.491150959881,-0.521911710132,-0.550620173198,-0.577546445761,-0.602895440567,-0.626826540476,-0.649466267582,-0.670916779308,-0.691261756509,-0.710570599147,-0.728901488023,-0.746303665628,-0.762819166215,-0.778484149186,-0.793329941422,-0.807383862481,-0.820669885408,-0.833209171395,-0.845020506463,-0.856120661180,-0.866524689323,-0.876246177639,-0.885297456105,-0.893689776009,-0.901433461654,-0.908538040255,-0.915012353708,-0.920864655203,-0.926102693072,-0.930733783849,-0.934764876154,-0.938202606742,-0.941053349817,-0.943323260551,-0.945018313580,-0.946144337139,-0.946707043383,-0.946712055379,-0.946164931163,-0.945071185219,-0.943436307661,-0.941265781391,-0.938565097452,-0.935339768756,-0.931595342378,-0.927337410540,-0.922571620430,-0.917303682961,-0.911539380576,-0.905284574173,-0.898545209254,-0.891327321335,-0.883637040705,-0.875480596574,-0.866864320666,-0.857794650298,-0.848278130985,-0.838321418605,-0.827931281160,-0.817114600160,-0.805878371653,-0.794229706930,-0.782175832925,-0.769724092325,-0.756881943420,-0.743656959693,-0.730056829180,-0.716089353604,-0.701762447306,-0.687084135969,-0.672062555167,-0.656705948731,-0.641022666947,-0.625021164604,-0.608709998887,-0.592097827131,-0.575193404438,-0.558005581174,-0.540543300334,-0.522815594805,-0.504831584513,-0.486600473468,-0.468131546710,-0.449434167169,-0.430517772428,-0.411391871408,-0.392066040977,-0.372549922474,-0.352853218177,-0.332985687691,-0.312957144283,-0.292777451153,-0.272456517652,-0.252004295449,-0.231430774648,-0.210745979859,-0.189959966233,-0.169082815452,-0.148124631687,-0.127095537525,-0.106005669863,-0.084865175779,-0.063684208380,-0.042472922627,-0.021241471140
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
# constraint,norm
# norm_sq,111.000000000000
# dEdt,7.300082100496
# lambda_max,7.298413786696
