A_re,-0.813390795076,-0.922047751407,-0.985964721219,-1.010350130934,-0.998482208908,-0.953203067798,-0.877489062173,-0.774679756737,-0.648551939064,-0.503311427990,-0.343535954159,-0.174086785902
A_im,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,0.813390795076,0.922047751407,0.985964721219,1.010350130934,0.998482208908,0.953203067798,0.877489062173,0.774679756737,0.648551939064,0.503311427990,0.343535954159,0.174086785902
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.986018112852
