A_re,0.066530278752,0.078698252977,0.089203030458,0.098572894499,0.107101649404,0.114972480139,0.122308587799,0.129197438228,0.135703703953,0.141876743614,0.147755197028,0.153369948745,0.158746116566,0.163904430451,0.168862215688,0.173634110796,0.178232602673,0.182668432788,0.186950910456,0.191088157887,0.195087304339,0.198954641700,0.202695750465,0.206315602708,0.209818646978,0.213208878840,0.216489899925,0.219664967692,0.222737037618,0.225708799183,0.228582706722,0.231361006020,0.234045757326,0.236638855383,0.239142046905,0.241556945909,0.243885047201,0.246127738285,0.248286309913,0.250361965458,0.252355829273,0.254268954155,0.256102328036,0.257856880000,0.259533485690,0.261132972201,0.262656122493,0.264103679404,0.265476349284,0.266774805310,0.267999690500,0.269151620472,0.270231185966,0.271238955149,0.272175475735,0.273041276935,0.273836871241,0.274562756079,0.275219415330,0.275807320731,0.276326933174,0.276778703910,0.277163075655,0.277480483624,0.277731356487,0.277916117254,0.278035184105,0.278088971147,0.278077889139,0.278002346146,0.277862748161,0.277659499679,0.277393004237,0.277063664907,0.276671884771,0.276218067346,0.275702616997,0.275125939309,0.274488441442,0.273790532458,0.273032623629,0.272215128719,0.271338464248,0.270403049743,0.269409307964,0.268357665117,0.267248551052,0.266082399446,0.264859647971,0.263580738451,0.262246117007,0.260856234187,0.259411545088,0.257912509470,0.256359591851,0.254753261605,0.253093993041,0.251382265475,0.249618563304,0.247803376056,0.245937198446,0.244020530417,0.242053877182,0.240037749248,0.237972662447,0.235859137952,0.233697702290,0.231488887353,0.229233230394,0.226931274034,0.224583566246,0.222190660351,0.219753114997,0.217271494139,0.214746367019,0.212178308133,0.209567897200,0.206915719130,0.204222363979,0.201488426912,0.198714508153,0.195901212938,0.193049151464,0.190158938831,0.187231194987,0.184266544666,0.181265617326,0.178229047081,0.175157472634,0.172051537209,0.168911888472,0.165739178461,0.162534063508,0.159297204156,0.156029265081,0.152730915006,0.149402826619,0.146045676482,0.142660144943,0.139246916046,0.135806677439,0.132340120279,0.128847939134,0.125330831893,0.121789499659,0.118224646653,0.114636980115,0.111027210197,0.107396049861,0.103744214774,0.100072423201,0.096381395899,0.092671856007,0.088944528937,0.085200142263,0.081439425611,0.077663110544,0.073871930452,0.070066620435,0.066247917189,0.062416558891,0.058573285082,0.054718836548,0.050853955207,0.046979383985,0.043095866702,0.039204147949,0.035304972968,0.031399087535,0.027487237834,0.023570170341,0.019648631697,0.015723368590,0.011795127630,0.007864655228,0.003932697470
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.066530278752,-0.078698252977,-0.089203030458,-0.098572894499,-0.107101649404,-0.114972480139,-0.122308587799,-0.129197438228,-0.135703703953,-0.141876743614,-0.147755197028,-0.153369948745,-0.158746116566,-0.163904430451,-0.168862215688,-0.173634110796,-0.178232602673,-0.182668432788,-0.186950910456,-0.191088157887,-0.195087304339,-0.198954641700,-0.202695750465,-0.206315602708,-0.209818646978,-0.213208878840,-0.216489899925,-0.219664967692,-0.222737037618,-0.225708799183,-0.228582706722,-0.231361006020,-0.234045757326,-0.236638855383,-0.239142046905,-0.241556945909,-0.243885047201,-0.246127738285,-0.248286309913,-0.250361965458,-0.252355829273,-0.254268954155,-0.256102328036,-0.257856880000,-0.259533485690,-0.261132972201,-0.262656122493,-0.264103679404,-0.265476349284,-0.266774805310,-0.267999690500,-0.269151620472,-0.270231185966,-0.271238955149,-0.272175475735,-0.273041276935,-0.273836871241,-0.274562756079,-0.275219415330,-0.275807320731,-0.276326933174,-0.276778703910,-0.277163075655,-0.277480483624,-0.277731356487,-0.277916117254,-0.278035184105,-0.278088971147,-0.278077889139,-0.278002346146,-0.277862748161,-0.277659499679,-0.277393004237,-0.277063664907,-0.276671884771,-0.276218067346,-0.275702616997,-0.275125939309,-0.274488441442,-0.273790532458,-0.273032623629,-0.272215128719,-0.271338464248,-0.270403049743,-0.269409307964,-0.268357665117,-0.267248551052,-0.266082399446,-0.264859647971,-0.263580738451,-0.262246117007,-0.260856234187,-0.259411545088,-0.257912509470,-0.256359591851,-0.254753261605,-0.253093993041,-0.251382265475,-0.249618563304,-0.247803376056,-0.245937198446,-0.244020530417,-0.242053877182,-0.240037749248,-0.237972662447,-0.235859137952,-0.233697702290,-0.231488887353,-0.229233230394,-0.226931274034,-0.224583566246,-0.222190660351,-0.219753114997,-0.217271494139,-0.214746367019,-0.212178308133,-0.209567897200,-0.206915719130,-0.204222363979,-0.201488426912,-0.198714508153,-0.195901212938,-0.193049151464,-0.190158938831,-0.187231194987,-0.184266544666,-0.181265617326,-0.178229047081,-0.175157472634,-0.172051537209,-0.168911888472,-0.165739178461,-0.162534063508,-0.159297204156,-0.156029265081,-0.152730915006,-0.149402826619,-0.146045676482,-0.142660144943,-0.139246916046,-0.135806677439,-0.132340120279,-0.128847939134,-0.125330831893,-0.121789499659,-0.118224646653,-0.114636980115,-0.111027210197,-0.107396049861,-0.103744214774,-0.100072423201,-0.096381395899,-0.092671856007,-0.088944528937,-0.085200142263,-0.081439425611,-0.077663110544,-0.073871930452,-0.070066620435,-0.066247917189,-0.062416558891,-0.058573285082,-0.054718836548,-0.050853955207,-0.046979383985,-0.043095866702,-0.039204147949,-0.035304972968,-0.031399087535,-0.027487237834,-0.023570170341,-0.019648631697,-0.015723368590,-0.011795127630,-0.007864655228,-0.003932697470
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.999909237272
