A_re,0.483588988917,0.563873331509,0.626904936638,0.676028755648,0.712988117618,0.738822663136,0.754232603195,0.759751384870,0.755836412315,0.742920105953,0.721439856539,0.691855847339,0.654661428778,0.610388650888,0.559610484481,0.502940677134,0.441031857680,0.374572307109,0.304281694963,0.230906006256,0.155211836801,0.077980204046
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000
B_im,-0.483588988917,-0.563873331509,-0.626904936638,-0.676028755648,-0.712988117618,-0.738822663136,-0.754232603195,-0.759751384870,-0.755836412315,-0.742920105953,-0.721439856539,-0.691855847339,-0.654661428778,-0.610388650888,-0.559610484481,-0.502940677134,-0.441031857680,-0.374572307109,-0.304281694963,-0.230906006256,-0.155211836801,-0.077980204046
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.995154946435
