A_re,0.526339045701,0.612028374917,0.677894445692,0.727506665347,0.762724768798,0.784676089583,0.794151281653,0.791791174359,0.778184126469,0.753919877144,0.719620073591,0.675955238509,0.623653285725,0.563502440920,0.496350264344,0.423099843525,0.344703868446,0.262157093674,0.176487566481,0.088746922367
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.526339045701,-0.612028374917,-0.677894445692,-0.727506665347,-0.762724768798,-0.784676089583,-0.794151281653,-0.791791174359,-0.778184126469,-0.753919877144,-0.719620073591,-0.675955238509,-0.623653285725,-0.563502440920,-0.496350264344,-0.423099843525,-0.344703868446,-0.262157093674,-0.176487566481,-0.088746922367
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.994249169049
