A_re,0.168408470169,0.198915565788,0.225023425212,0.248047332090,0.268711051623,0.287460154782,0.304589973784,0.320306804498,0.334760527989,0.348063436150,0.360301779810,0.371543204670,0.381841732378,0.391241208578,0.399777756887,0.407481567328,0.414378226736,0.420489726296,0.425835236646,0.430431712449,0.434294369784,0.437437067178,0.439872612666,0.441613013319,0.442669679505,0.443053593157,0.442775447122,0.441845761055,0.440274978136,0.438073545944,0.435251984177,0.431820941327,0.427791242041,0.423173926563,0.417980283394,0.412221876109,0.405910565117,0.399058525000,0.391678257978,0.383782603970,0.375384747615,0.366498222603,0.357136913597,0.347315055983,0.337047233661,0.326348375073,0.315233747619,0.303718950601,0.291819906838,0.279552853049,0.266934329113,0.253981166296,0.240710474535,0.227139628841,0.213286254905,0.199168213969,0.184803587008,0.170210658311,0.155407898473,0.140413946884,0.125247593742,0.109927761641,0.094473486777,0.078903899815,0.063238206452,0.047495667719,0.031695580061,0.015857255227
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.168408470169,-0.198915565788,-0.225023425212,-0.248047332090,-0.268711051623,-0.287460154782,-0.304589973784,-0.320306804498,-0.334760527989,-0.348063436150,-0.360301779810,-0.371543204670,-0.381841732378,-0.391241208578,-0.399777756887,-0.407481567328,-0.414378226736,-0.420489726296,-0.425835236646,-0.430431712449,-0.434294369784,-0.437437067178,-0.439872612666,-0.441613013319,-0.442669679505,-0.443053593157,-0.442775447122,-0.441845761055,-0.440274978136,-0.438073545944,-0.435251984177,-0.431820941327,-0.427791242041,-0.423173926563,-0.417980283394,-0.412221876109,-0.405910565117,-0.399058525000,-0.391678257978,-0.383782603970,-0.375384747615,-0.366498222603,-0.357136913597,-0.347315055983,-0.337047233661,-0.326348375073,-0.315233747619,-0.303718950601,-0.291819906838,-0.279552853049,-0.266934329113,-0.253981166296,-0.240710474535,-0.227139628841,-0.213286254905,-0.199168213969,-0.184803587008,-0.170210658311,-0.155407898473,-0.140413946884,-0.125247593742,-0.109927761641,-0.094473486777,-0.078903899815,-0.063238206452,-0.047495667719,-0.031695580061,-0.015857255227
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.999417817463
