A_re,0.112556128657,0.133074377956,0.150735257366,0.166427393991,0.180643156731,0.193688152909,0.205766840655,0.217023509436,0.227564141311,0.237469038111,0.246800574502,0.255608195107,0.263931765270,0.271803892977,0.279251583189,0.286297444912,0.292960590294,0.299257316524,0.305201631306,0.310805663570,0.316079988584,0.321033888256,0.325675561702,0.330012297206,0.334050613827,0.337796378957,0.341254906585,0.344431040007,0.347329221839,0.349953553638,0.352307846920,0.354395667031,0.356220371032,0.357785140559,0.359093010413,0.360146893531,0.360949602857,0.361503870553,0.361812364918,0.361877705312,0.361702475357,0.361289234618,0.360640528967,0.359758899778,0.358646892090,0.357307061863,0.355741982411,0.353954250127,0.351946489545,0.349721357828,0.347281548734,0.344629796098,0.341768876902,0.338701613938,0.335430878133,0.331959590538,0.328290724028,0.324427304726,0.320372413182,0.316129185317,0.311700813153,0.307090545356,0.302301687580,0.297337602655,0.292201710608,0.286897488543,0.281428470374,0.275798246439,0.270010462984,0.264068821537,0.257977078177,0.251739042696,0.245358577676,0.238839597463,0.232186067072,0.225402001001,0.218491461971,0.211458559603,0.204307449017,0.197042329374,0.189667442359,0.182187070599,0.174605536036,0.166927198246,0.159156452707,0.151297729028,0.143355489131,0.135334225392,0.127238458746,0.119072736761,0.110841631669,0.102549738373,0.094201672427,0.085802067981,0.077355575707,0.068866860705,0.060340600378,0.051781482299,0.043194202051,0.034583461062,0.025953964414,0.017310418650,0.008657529568
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.112556128657,-0.133074377956,-0.150735257366,-0.166427393991,-0.180643156731,-0.193688152909,-0.205766840655,-0.217023509436,-0.227564141311,-0.237469038111,-0.246800574502,-0.255608195107,-0.263931765270,-0.271803892977,-0.279251583189,-0.286297444912,-0.292960590294,-0.299257316524,-0.305201631306,-0.310805663570,-0.316079988584,-0.321033888256,-0.325675561702,-0.330012297206,-0.334050613827,-0.337796378957,-0.341254906585,-0.344431040007,-0.347329221839,-0.349953553638,-0.352307846920,-0.354395667031,-0.356220371032,-0.357785140559,-0.359093010413,-0.360146893531,-0.360949602857,-0.361503870553,-0.361812364918,-0.361877705312,-0.361702475357,-0.361289234618,-0.360640528967,-0.359758899778,-0.358646892090,-0.357307061863,-0.355741982411,-0.353954250127,-0.351946489545,-0.349721357828,-0.347281548734,-0.344629796098,-0.341768876902,-0.338701613938,-0.335430878133,-0.331959590538,-0.328290724028,-0.324427304726,-0.320372413182,-0.316129185317,-0.311700813153,-0.307090545356,-0.302301687580,-0.297337602655,-0.292201710608,-0.286897488543,-0.281428470374,-0.275798246439,-0.270010462984,-0.264068821537,-0.257977078177,-0.251739042696,-0.245358577676,-0.238839597463,-0.232186067072,-0.225402001001,-0.218491461971,-0.211458559603,-0.204307449017,-0.197042329374,-0.189667442359,-0.182187070599,-0.174605536036,-0.166927198246,-0.159156452707,-0.151297729028,-0.143355489131,-0.135334225392,-0.127238458746,-0.119072736761,-0.110841631669,-0.102549738373,-0.094201672427,-0.085802067981,-0.077355575707,-0.068866860705,-0.060340600378,-0.051781482299,-0.043194202051,-0.034583461062,-0.025953964414,-0.017310418650,-0.008657529568
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.999740123931
