A_re,0.166054423415,0.196144622972,0.221903210005,0.244627780845,0.265032609844,0.283557599864,0.300494455719,0.316047036407,0.330363524740,0.343554992946,0.355706791740,0.366885884184,0.377145758605,0.386529829634,0.395073858855,0.402807719062,0.409756706783,0.415942536361,0.421384104805,0.426098088461,0.430099414247,0.433401635888,0.436017237202,0.437957878680,0.439234599436,0.439857983705,0.439838298835,0.439185610202,0.437909877226,0.436021033819,0.433529055885,0.430444017968,0.426776140762,0.422535830840,0.417733713739,0.412380661321,0.406487814183,0.400066599746,0.393128746564,0.385686295303,0.377751606765,0.369337367297,0.360456591840,0.351122624883,0.341349139514,0.331150134752,0.320539931320,0.309533165997,0.298144784677,0.286390034230,0.274284453289,0.261843862026,0.249084351011,0.236022269227,0.222674211302,0.209057004028,0.195187692214,0.181083523935,0.166761935229,0.152240534274,0.137537085112,0.122669490937,0.107655777014,0.092514073247,0.077262596436,0.061919632274,0.046503517100,0.031032619449,0.015525321437
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.166054423415,-0.196144622972,-0.221903210005,-0.244627780845,-0.265032609844,-0.283557599864,-0.300494455719,-0.316047036407,-0.330363524740,-0.343554992946,-0.355706791740,-0.366885884184,-0.377145758605,-0.386529829634,-0.395073858855,-0.402807719062,-0.409756706783,-0.415942536361,-0.421384104805,-0.426098088461,-0.430099414247,-0.433401635888,-0.436017237202,-0.437957878680,-0.439234599436,-0.439857983705,-0.439838298835,-0.439185610202,-0.437909877226,-0.436021033819,-0.433529055885,-0.430444017968,-0.426776140762,-0.422535830840,-0.417733713739,-0.412380661321,-0.406487814183,-0.400066599746,-0.393128746564,-0.385686295303,-0.377751606765,-0.369337367297,-0.360456591840,-0.351122624883,-0.341349139514,-0.331150134752,-0.320539931320,-0.309533165997,-0.298144784677,-0.286390034230,-0.274284453289,-0.261843862026,-0.249084351011,-0.236022269227,-0.222674211302,-0.209057004028,-0.195187692214,-0.181083523935,-0.166761935229,-0.152240534274,-0.137537085112,-0.122669490937,-0.107655777014,-0.092514073247,-0.077262596436,-0.061919632274,-0.046503517100,-0.031032619449,-0.015525321437
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.999433999283
