A_re,0.447247744187,0.522621517315,0.582737394998,0.630742114075,0.668281123850,0.696329088135,0.715527186167,0.726343352592,0.729156853587,0.724306325020,0.712118452882,0.692925605016,0.667076748910,0.634944061228,0.596926635930,0.553452152737,0.504977056866,0.451985617026,0.394988116470,0.334518361568,0.271130647249,0.205396289233,0.137899813240,0.069234878053
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.447247744187,-0.522621517315,-0.582737394998,-0.630742114075,-0.668281123850,-0.696329088135,-0.715527186167,-0.726343352592,-0.729156853587,-0.724306325020,-0.712118452882,-0.692925605016,-0.667076748910,-0.634944061228,-0.596926635930,-0.553452152737,-0.504977056866,-0.451985617026,-0.394988116470,-0.334518361568,-0.271130647249,-0.205396289233,-0.137899813240,-0.069234878053
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.995862140326
