A_re,0.093874558820,0.111013650125,0.125786623259,0.138936606910,0.150876068011,0.161861556028,0.172065126119,0.181608534541,0.190581484474,0.199052167526,0.207073737916,0.214688486493,0.221930640410,0.228828303763,0.235404840701,0.241679884934,0.247670091926,0.253389709563,0.258851018078,0.264064674016,0.269039982608,0.273785115943,0.278307289528,0.282612906534,0.286707676659,0.290596714835,0.294284623818,0.297775563729,0.301073310992,0.304181308565,0.307102708970,0.309840411358,0.312397093564,0.314775239958,0.316977165744,0.319005038235,0.320860895540,0.322546663051,0.324064168011,0.325415152439,0.326601284624,0.327624169365,0.328485357126,0.329186352229,0.329728620207,0.330113594408,0.330342681944,0.330417269048,0.330338725916,0.330108411074,0.329727675334,0.329197865370,0.328520326958,0.327696407910,0.326727460731,0.325614845029,0.324359929693,0.322964094865,0.321428733727,0.319755254107,0.317945079932,0.315999652535,0.313920431824,0.311708897331,0.309366549145,0.306894908738,0.304295519696,0.301569948356,0.298719784358,0.295746641119,0.292652156235,0.289437991809,0.286105834720,0.282657396823,0.279094415106,0.275418651775,0.271631894307,0.267735955441,0.263732673130,0.259623910454,0.255411555484,0.251097521115,0.246683744862,0.242172188618,0.237564838383,0.232863703959,0.228070818621,0.223188238751,0.218218043457,0.213162334152,0.208023234126,0.202802888077,0.197503461634,0.192127140853,0.186676131692,0.181152659465,0.175558968290,0.169897320499,0.164169996053,0.158379291923,0.152527521468,0.146617013791,0.140650113088,0.134629177977,0.128556580820,0.122434707029,0.116265954363,0.110052732216,0.103797460889,0.097502570862,0.091170502045,0.084803703031,0.078404630338,0.071975747638,0.065519524988,0.059038438046,0.052534967291,0.046011597226,0.039470815583,0.032915112526,0.026346979841,0.019768910129,0.013183395995,0.006592929231
A_im,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.093874558820,-0.111013650125,-0.125786623259,-0.138936606910,-0.150876068011,-0.161861556028,-0.172065126119,-0.181608534541,-0.190581484474,-0.199052167526,-0.207073737916,-0.214688486493,-0.221930640410,-0.228828303763,-0.235404840701,-0.241679884934,-0.247670091926,-0.253389709563,-0.258851018078,-0.264064674016,-0.269039982608,-0.273785115943,-0.278307289528,-0.282612906534,-0.286707676659,-0.290596714835,-0.294284623818,-0.297775563729,-0.301073310992,-0.304181308565,-0.307102708970,-0.309840411358,-0.312397093564,-0.314775239958,-0.316977165744,-0.319005038235,-0.320860895540,-0.322546663051,-0.324064168011,-0.325415152439,-0.326601284624,-0.327624169365,-0.328485357126,-0.329186352229,-0.329728620207,-0.330113594409,-0.330342681944,-0.330417269048,-0.330338725916,-0.330108411074,-0.329727675334,-0.329197865370,-0.328520326958,-0.327696407910,-0.326727460731,-0.325614845029,-0.324359929693,-0.322964094865,-0.321428733727,-0.319755254107,-0.317945079932,-0.315999652535,-0.313920431824,-0.311708897331,-0.309366549145,-0.306894908738,-0.304295519696,-0.301569948356,-0.298719784358,-0.295746641119,-0.292652156235,-0.289437991809,-0.286105834720,-0.282657396823,-0.279094415106,-0.275418651775,-0.271631894307,-0.267735955441,-0.263732673130,-0.259623910454,-0.255411555484,-0.251097521115,-0.246683744862,-0.242172188618,-0.237564838383,-0.232863703959,-0.228070818621,-0.223188238751,-0.218218043457,-0.213162334152,-0.208023234126,-0.202802888077,-0.197503461634,-0.192127140853,-0.186676131692,-0.181152659465,-0.175558968290,-0.169897320499,-0.164169996053,-0.158379291923,-0.152527521468,-0.146617013791,-0.140650113088,-0.134629177977,-0.128556580820,-0.122434707029,-0.116265954363,-0.110052732216,-0.103797460889,-0.097502570862,-0.091170502045,-0.084803703031,-0.078404630338,-0.071975747638,-0.065519524988,-0.059038438046,-0.052534967291,-0.046011597226,-0.039470815583,-0.032915112526,-0.026346979841,-0.019768910129,-0.013183395995,-0.006592929231
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.999819262055
