A_re,0.325027830114,0.382067508458,0.429442607660,0.469566895739,0.503730419834,0.532703406989,0.556982223297,0.576906679768,0.592722359867,0.604616454812,0.612739640954,0.617220072902,0.618172665024,0.615705421805,0.609923843756,0.600934033316,0.588844894382,0.573769681523,0.555827070164,0.535141865219,0.511845430690,0.486075899460,0.457978206744,0.427703979750,0.395411308480,0.361264417172,0.325433251980,0.288092997645,0.249423533833,0.209608840254,0.168836358518,0.127296317823,0.085181030856,0.042684165813
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.325027830114,-0.382067508458,-0.429442607660,-0.469566895739,-0.503730419834,-0.532703406989,-0.556982223297,-0.576906679768,-0.592722359867,-0.604616454812,-0.612739640954,-0.617220072902,-0.618172665024,-0.615705421805,-0.609923843756,-0.600934033316,-0.588844894382,-0.573769681523,-0.555827070164,-0.535141865219,-0.511845430690,-0.486075899460,-0.457978206744,-0.427703979750,-0.395411308480,-0.361264417172,-0.325433251980,-0.288092997645,-0.249423533833,-0.209608840254,-0.168836358518,-0.127296317823,-0.085181030856,-0.042684165813
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.997823930188
