A_re,0.715952388534,0.819788759500,0.889000650993,0.928149257686,0.939808659611,0.925891418285,0.888172998954,0.828525013661,0.749020242824,0.651972335336,0.539938108415,0.415696395813,0.282211241254,0.142584319115
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.715952388534,-0.819788759500,-0.889000650993,-0.928149257686,-0.939808659611,-0.925891418285,-0.888172998954,-0.828525013661,-0.749020242824,-0.651972335336,-0.539938108415,-0.415696395813,-0.282211241254,-0.142584319115
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.989243032156
