A_re,0.316378263700,0.372028928073,0.418354005330,0.457711140384,0.491362648876,0.520063385131,0.544300211641,0.564406231059,0.580621494576,0.593127917992,0.602070609351,0.607571522551,0.609738526837,0.608671606989,0.604467194400,0.597221237389,0.587031394213,0.573998598199,0.558228161713,0.539830533269,0.518921787917,0.495623908340,0.470064898661,0.442378762312,0.412705367835,0.381190221177,0.347984159183,0.313242976235,0.277126993898,0.239800581930,0.201431637833,0.162191031311,0.122252019270,0.081789636540,0.040980067064
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.316378263700,-0.372028928073,-0.418354005330,-0.457711140384,-0.491362648876,-0.520063385131,-0.544300211641,-0.564406231059,-0.580621494576,-0.593127917992,-0.602070609351,-0.607571522551,-0.609738526837,-0.608671606989,-0.604467194400,-0.597221237389,-0.587031394213,-0.573998598199,-0.558228161713,-0.539830533269,-0.518921787917,-0.495623908340,-0.470064898661,-0.442378762312,-0.412705367835,-0.381190221177,-0.347984159183,-0.313242976235,-0.277126993898,-0.239800581930,-0.201431637833,-0.162191031311,-0.122252019270,-0.081789636540,-0.040980067064
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.997938720321
