A_re,0.124088432384,0.146486360300,0.165591026175,0.182365724682,0.197338531729,0.210833122779,0.223063000577,0.234176547467,0.244281028686,0.253456438390,0.261763989283,0.269251576560,0.275957436122,0.281912675450,0.287143073605,0.291670391955,0.295513348174,0.298688352836,0.301210075021,0.303091882391,0.304346187548,0.304984723287,0.305018763156,0.304459299378,0.303317187126,0.301603261944,0.299328435485,0.296503773602,0.293140559886,0.289250347131,0.284844998679,0.279936721211,0.274538090246,0.268662069393,0.262322024180,0.255531731192,0.248305383062,0.240657589840,0.232603377134,0.224158181370,0.215337842501,0.206158594389,0.196637053116,0.186790203417,0.176635383402,0.166190267738,0.155472849425,0.144501420298,0.133294550371,0.121871066131,0.110250027882,0.098450706234,0.086492557823,0.074395200339,0.062178386957,0.049861980219,0.037465925468,0.025010223877,0.012514905157
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.124088432384,-0.146486360300,-0.165591026175,-0.182365724682,-0.197338531729,-0.210833122779,-0.223063000577,-0.234176547467,-0.244281028686,-0.253456438390,-0.261763989283,-0.269251576560,-0.275957436122,-0.281912675450,-0.287143073605,-0.291670391955,-0.295513348174,-0.298688352836,-0.301210075021,-0.303091882391,-0.304346187548,-0.304984723287,-0.305018763156,-0.304459299378,-0.303317187126,-0.301603261944,-0.299328435485,-0.296503773602,-0.293140559886,-0.289250347131,-0.284844998679,-0.279936721211,-0.274538090246,-0.268662069393,-0.262322024180,-0.255531731192,-0.248305383062,-0.240657589840,-0.232603377134,-0.224158181370,-0.215337842501,-0.206158594389,-0.196637053116,-0.186790203417,-0.176635383402,-0.166190267738,-0.155472849425,-0.144501420298,-0.133294550371,-0.121871066131,-0.110250027882,-0.098450706234,-0.086492557823,-0.074395200339,-0.062178386957,-0.049861980219,-0.037465925468,-0.025010223877,-0.012514905157
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499617394209
