A_re,0.089272750177,0.105503537969,0.119440304858,0.131784635140,0.142924119906,0.153098487423,0.162467473658,0.171143299407,0.179207989006,0.186723369750,0.193737208939,0.200287167684,0.206403450878,0.212110642652,0.217429013465,0.222375473355,0.226964281592,0.231207584616,0.235115830319,0.238698091645,0.241962322548,0.244915562752,0.247564103228,0.249913621154,0.251969290902,0.253735875999,0.255217805839,0.256419240069,0.257344122924,0.257996229307,0.258379204031,0.258496595377,0.258351883865,0.257948507002,0.257289880606,0.256379417208,0.255220541946,0.253816706296,0.252171399922,0.250288160896,0.248170584478,0.245822330643,0.243247130488,0.240448791654,0.237431202871,0.234198337707,0.230754257616,0.227103114350,0.223249151788,0.219196707247,0.214950212314,0.210514193247,0.205893270971,0.201092160713,0.196115671298,0.190968704136,0.185656251920,0.180183397056,0.174555309850,0.168777246460,0.162854546640,0.156792631280,0.150596999761,0.144273227140,0.137826961168,0.131263919161,0.124589884730,0.117810704376,0.110932283967,0.103960585098,0.096901621349,0.089761454435,0.082546190282,0.075261975000,0.067914990795,0.060511451798,0.053057599838,0.045559700155,0.038024037057,0.030456909535,0.022864626834,0.015253503991,0.007629857341
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.089272750177,-0.105503537969,-0.119440304858,-0.131784635140,-0.142924119906,-0.153098487423,-0.162467473658,-0.171143299407,-0.179207989006,-0.186723369750,-0.193737208939,-0.200287167684,-0.206403450878,-0.212110642652,-0.217429013465,-0.222375473355,-0.226964281592,-0.231207584616,-0.235115830319,-0.238698091645,-0.241962322548,-0.244915562752,-0.247564103228,-0.249913621154,-0.251969290902,-0.253735875999,-0.255217805839,-0.256419240069,-0.257344122924,-0.257996229307,-0.258379204031,-0.258496595377,-0.258351883865,-0.257948507002,-0.257289880606,-0.256379417208,-0.255220541946,-0.253816706296,-0.252171399922,-0.250288160896,-0.248170584478,-0.245822330643,-0.243247130488,-0.240448791654,-0.237431202871,-0.234198337707,-0.230754257616,-0.227103114350,-0.223249151788,-0.219196707247,-0.214950212314,-0.210514193247,-0.205893270971,-0.201092160713,-0.196115671298,-0.190968704136,-0.185656251920,-0.180183397056,-0.174555309850,-0.168777246460,-0.162854546640,-0.156792631280,-0.150596999761,-0.144273227140,-0.137826961168,-0.131263919161,-0.124589884730,-0.117810704376,-0.110932283967,-0.103960585098,-0.096901621349,-0.089761454435,-0.082546190282,-0.075261975000,-0.067914990795,-0.060511451798,-0.053057599838,-0.045559700155,-0.038024037057,-0.030456909535,-0.022864626834,-0.015253503991,-0.007629857341
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499802130413
