A_re,0.087232994585,0.103098472178,0.116725910279,0.128801275320,0.139703675962,0.149667701363,0.158849745011,0.167359743094,0.175278100051,0.182665461490,0.189568712527,0.196024842453,0.202063535100,0.207708963117,0.212981065821,0.217896481166,0.222469239621,0.226711290164,0.230632905425,0.234242998153,0.237549371581,0.240558919728,0.243277789303,0.245711511779,0.247865112035,0.249743198406,0.251350037824,0.252689618924,0.253765705325,0.254581880856,0.255141588102,0.255448161398,0.255504855167,0.255314868324,0.254881365342,0.254207494487,0.253296403594,0.252151253751,0.250775231157,0.249171557389,0.247343498282,0.245294371588,0.243027553558,0.240546484570,0.237854673906,0.234955703773,0.231853232639,0.228550997962,0.225052818359,0.221362595284,0.217484314238,0.213422045571,0.209179944903,0.204762253196,0.200173296499,0.195417485410,0.190499314251,0.185423360001,0.180194280986,0.174816815356,0.169295779358,0.163636065419,0.157842640054,0.151920541606,0.145874877837,0.139710823369,0.133433617000,0.127048558884,0.120561007599,0.113976377106,0.107300133601,0.100537792280,0.093694914005,0.086777101897,0.079789997846,0.072739278955,0.065630653915,0.058469859326,0.051262655960,0.044014824974,0.036732164084,0.029420483695,0.022085602999,0.014733346038,0.007369537754
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.087232994585,-0.103098472178,-0.116725910279,-0.128801275320,-0.139703675962,-0.149667701363,-0.158849745011,-0.167359743094,-0.175278100051,-0.182665461490,-0.189568712527,-0.196024842453,-0.202063535100,-0.207708963117,-0.212981065821,-0.217896481166,-0.222469239621,-0.226711290164,-0.230632905425,-0.234242998153,-0.237549371581,-0.240558919728,-0.243277789303,-0.245711511779,-0.247865112035,-0.249743198406,-0.251350037824,-0.252689618924,-0.253765705325,-0.254581880856,-0.255141588102,-0.255448161398,-0.255504855167,-0.255314868324,-0.254881365342,-0.254207494487,-0.253296403594,-0.252151253751,-0.250775231157,-0.249171557389,-0.247343498282,-0.245294371588,-0.243027553558,-0.240546484570,-0.237854673906,-0.234955703773,-0.231853232639,-0.228550997962,-0.225052818359,-0.221362595284,-0.217484314238,-0.213422045571,-0.209179944903,-0.204762253196,-0.200173296499,-0.195417485410,-0.190499314251,-0.185423360001,-0.180194280986,-0.174816815356,-0.169295779358,-0.163636065419,-0.157842640054,-0.151920541606,-0.145874877837,-0.139710823369,-0.133433617000,-0.127048558884,-0.120561007599,-0.113976377106,-0.107300133601,-0.100537792280,-0.093694914005,-0.086777101897,-0.079789997846,-0.072739278955,-0.065630653915,-0.058469859326,-0.051262655960,-0.044014824974,-0.036732164084,-0.029420483695,-0.022085602999,-0.014733346038,-0.007369537754
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499811076517
