A_re,0.048163211368,0.056967799595,0.064565664754,0.071338928776,0.077499993300,0.083181202163,0.088471494563,0.093433956595,0.098115188146,0.102550715773,0.106768317865,0.110790168971,0.114634278474,0.118315488106,0.121846183097,0.125236811388,0.128496270624,0.131632201845,0.134651215967,0.137559070925,0.140360811987,0.143060884187,0.145663223351,0.148171330484,0.150588333091,0.152917036127,0.155159964632,0.157319399661,0.159397408739,0.161395871831,0.163316503609,0.165160872634,0.166930417967,0.168626463601,0.170250231077,0.171802850526,0.173285370393,0.174698766017,0.176043947232,0.177321765113,0.178533017993,0.179678456836,0.180758790050,0.181774687806,0.182726785931,0.183615689414,0.184441975578,0.185206196953,0.185908883883,0.186550546895,0.187131678854,0.187652756937,0.188114244426,0.188516592352,0.188860241002,0.189145621302,0.189373156081,0.189543261238,0.189656346812,0.189712817971,0.189713075921,0.189657518742,0.189546542164,0.189380540280,0.189159906206,0.188885032688,0.188556312670,0.188174139808,0.187738908955,0.187251016605,0.186710861302,0.186118844018,0.185475368508,0.184780841625,0.184035673624,0.183240278432,0.182395073902,0.181500482043,0.180556929229,0.179564846398,0.178524669224,0.177436838280,0.176301799181,0.175120002719,0.173891904976,0.172617967434,0.171298657064,0.169934446413,0.168525813669,0.167073242727,0.165577223239,0.164038250654,0.162456826256,0.160833457186,0.159168656459,0.157462942976,0.155716841527,0.153930882783,0.152105603289,0.150241545447,0.148339257489,0.146399293453,0.144422213146,0.142408582106,0.140358971556,0.138273958356,0.136154124945,0.134000059291,0.131812354817,0.129591610342,0.127338430009,0.125053423206,0.122737204492,0.120390393511,0.118013614910,0.115607498249,0.113172677907,0.110709792990,0.108219487232,0.105702408892,0.103159210653,0.100590549516,0.097997086689,0.095379487477,0.092738421169,0.090074560923,0.087388583644,0.084681169870,0.081953003642,0.079204772389,0.076437166796,0.073650880677,0.070846610846,0.068025056989,0.065186921527,0.062332909483,0.059463728349,0.056580087945,0.053682700284,0.050772279430,0.047849541361,0.044915203822,0.041969986185,0.039014609306,0.036049795379,0.033076267789,0.030094750966,0.027105970239,0.024110651686,0.021109521988,0.018103308275,0.015092737979,0.012078538685,0.009061437975,0.006042163282,0.003021441732
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.048163211368,-0.056967799595,-0.064565664754,-0.071338928776,-0.077499993300,-0.083181202163,-0.088471494563,-0.093433956595,-0.098115188146,-0.102550715773,-0.106768317865,-0.110790168971,-0.114634278474,-0.118315488106,-0.121846183097,-0.125236811388,-0.128496270624,-0.131632201845,-0.134651215967,-0.137559070925,-0.140360811987,-0.143060884187,-0.145663223351,-0.148171330484,-0.150588333091,-0.152917036127,-0.155159964632,-0.157319399661,-0.159397408739,-0.161395871831,-0.163316503609,-0.165160872634,-0.166930417967,-0.168626463601,-0.170250231077,-0.171802850526,-0.173285370393,-0.174698766017,-0.176043947232,-0.177321765113,-0.178533017993,-0.179678456836,-0.180758790050,-0.181774687806,-0.182726785931,-0.183615689414,-0.184441975578,-0.185206196953,-0.185908883883,-0.186550546895,-0.187131678854,-0.187652756937,-0.188114244426,-0.188516592352,-0.188860241002,-0.189145621302,-0.189373156081,-0.189543261238,-0.189656346812,-0.189712817971,-0.189713075921,-0.189657518742,-0.189546542164,-0.189380540280,-0.189159906206,-0.188885032688,-0.188556312670,-0.188174139808,-0.187738908955,-0.187251016605,-0.186710861302,-0.186118844018,-0.185475368508,-0.184780841625,-0.184035673624,-0.183240278432,-0.182395073902,-0.181500482043,-0.180556929229,-0.179564846398,-0.178524669224,-0.177436838280,-0.176301799181,-0.175120002719,-0.173891904976,-0.172617967434,-0.171298657064,-0.169934446413,-0.168525813669,-0.167073242727,-0.165577223239,-0.164038250654,-0.162456826256,-0.160833457186,-0.159168656459,-0.157462942976,-0.155716841527,-0.153930882783,-0.152105603289,-0.150241545447,-0.148339257489,-0.146399293453,-0.144422213146,-0.142408582106,-0.140358971556,-0.138273958356,-0.136154124945,-0.134000059291,-0.131812354817,-0.129591610342,-0.127338430009,-0.125053423206,-0.122737204492,-0.120390393511,-0.118013614910,-0.115607498249,-0.113172677907,-0.110709792990,-0.108219487232,-0.105702408892,-0.103159210653,-0.100590549516,-0.097997086689,-0.095379487477,-0.092738421169,-0.090074560923,-0.087388583644,-0.084681169870,-0.081953003642,-0.079204772389,-0.076437166796,-0.073650880677,-0.070846610846,-0.068025056989,-0.065186921527,-0.062332909483,-0.059463728349,-0.056580087945,-0.053682700284,-0.050772279430,-0.047849541361,-0.044915203822,-0.041969986185,-0.039014609306,-0.036049795379,-0.033076267789,-0.030094750966,-0.027105970239,-0.024110651686,-0.021109521988,-0.018103308275,-0.015092737979,-0.012078538685,-0.009061437975,-0.006042163282,-0.003021441732
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499942441692
