A_re,0.085284351671,0.100800477601,0.114131814027,0.125949380989,0.136624160219,0.146385810477,0.155387513534,0.163737006581,0.171513132046,0.178775394003,0.185569823924,0.191932760110,0.197893381075,0.203475460435,0.208698616791,0.213579225342,0.218131096663,0.222365991281,0.226294016045,0.229923933788,0.233263408309,0.236319200409,0.239097326364,0.241603187219,0.243841675180,0.245817261805,0.247534071633,0.248995944041,0.250206485498,0.251169113944,0.251887096646,0.252363582631,0.252601630573,0.252604232835,0.252374336271,0.251914860243,0.251228712266,0.250318801607,0.249188051101,0.247839407430,0.246275850052,0.244500398948,0.242516121318,0.240326137359,0.237933625224,0.235341825238,0.232554043471,0.229573654711,0.226404104909,0.223048913142,0.219511673139,0.215796054407,0.211905802999,0.207844741939,0.203616771350,0.199225868292,0.194676086351,0.189971554974,0.185116478587,0.180115135511,0.174971876675,0.169691124155,0.164277369546,0.158735172175,0.153069157169,0.147284013384,0.141384491213,0.135375400262,0.129261606925,0.123048031847,0.116739647295,0.110341474426,0.103858580486,0.097296075911,0.090659111365,0.083952874706,0.077182587886,0.070353503795,0.063470903043,0.056540090704,0.049566393002,0.042555153964,0.035511732029,0.028441496632,0.021349824751,0.014242097431,0.007123696289
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.085284351671,-0.100800477601,-0.114131814027,-0.125949380989,-0.136624160219,-0.146385810477,-0.155387513534,-0.163737006581,-0.171513132046,-0.178775394003,-0.185569823924,-0.191932760110,-0.197893381075,-0.203475460435,-0.208698616791,-0.213579225342,-0.218131096663,-0.222365991281,-0.226294016045,-0.229923933788,-0.233263408309,-0.236319200409,-0.239097326364,-0.241603187219,-0.243841675180,-0.245817261805,-0.247534071633,-0.248995944041,-0.250206485498,-0.251169113944,-0.251887096646,-0.252363582631,-0.252601630573,-0.252604232835,-0.252374336271,-0.251914860243,-0.251228712266,-0.250318801607,-0.249188051101,-0.247839407430,-0.246275850052,-0.244500398948,-0.242516121318,-0.240326137359,-0.237933625224,-0.235341825238,-0.232554043471,-0.229573654711,-0.226404104909,-0.223048913142,-0.219511673139,-0.215796054407,-0.211905802999,-0.207844741939,-0.203616771350,-0.199225868292,-0.194676086351,-0.189971554974,-0.185116478587,-0.180115135511,-0.174971876675,-0.169691124155,-0.164277369546,-0.158735172175,-0.153069157169,-0.147284013384,-0.141384491213,-0.135375400262,-0.129261606925,-0.123048031847,-0.116739647295,-0.110341474426,-0.103858580486,-0.097296075911,-0.090659111365,-0.083952874706,-0.077182587886,-0.070353503795,-0.063470903043,-0.056540090704,-0.049566393002,-0.042555153964,-0.035511732029,-0.028441496632,-0.021349824751,-0.014242097431,-0.007123696289
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499819429265
