A_re,0.208935802498,0.245602296456,0.276056163642,0.301849032907,0.323810177959,0.342434719494,0.358041733722,0.370849659432,0.381016363657,0.388662177468,0.393883959292,0.396764090030,0.397376439439,0.395790435429,0.392073896298,0.386295027276,0.378523834441,0.368833120586,0.357299173164,0.344002219812,0.329026704509,0.312461422436,0.294399541477,0.274938531293,0.254180015985,0.232229562894,0.209196417544,0.185193192952,0.160335520146,0.134741665764,0.108532121835,0.081829172320,0.054756440497,0.027438420996
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.208935802498,-0.245602296456,-0.276056163642,-0.301849032907,-0.323810177959,-0.342434719494,-0.358041733722,-0.370849659432,-0.381016363657,-0.388662177468,-0.393883959292,-0.396764090030,-0.397376439439,-0.395790435429,-0.392073896298,-0.386295027276,-0.378523834441,-0.368833120586,-0.357299173164,-0.344002219812,-0.329026704509,-0.312461422436,-0.294399541477,-0.274938531293,-0.254180015985,-0.232229562894,-0.209196417544,-0.185193192952,-0.160335520146,-0.134741665764,-0.108532121835,-0.081829172320,-0.054756440497,-0.027438420996
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.498911965094
