A_re,0.167671800000,0.197559263907,0.222755329561,0.244535297840,0.263589760592,0.280336299038,0.295046585920,0.307907082717,0.319051337386,0.328578589710,0.336565161704,0.343071775010,0.348148438292,0.351837817311,0.354177620517,0.355202324475,0.354944443683,0.353435477799,0.350706625159,0.346789323382,0.341715659530,0.335518680092,0.328232622722,0.319893085886,0.310537148505,0.300203448763,0.288932229146,0.276765353207,0.263746298424,0.249920128639,0.235333448903,0.220034345090,0.204072310214,0.187498159122,0.170363932980,0.152722794805,0.134628917141,0.116137362866,0.097303960035,0.078185171565,0.058837960551,0.039319651905,0.019687791006
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.167671800000,-0.197559263907,-0.222755329561,-0.244535297840,-0.263589760592,-0.280336299038,-0.295046585920,-0.307907082717,-0.319051337386,-0.328578589710,-0.336565161704,-0.343071775010,-0.348148438292,-0.351837817311,-0.354177620517,-0.355202324475,-0.354944443683,-0.353435477799,-0.350706625159,-0.346789323382,-0.341715659530,-0.335518680092,-0.328232622722,-0.319893085886,-0.310537148505,-0.300203448763,-0.288932229146,-0.276765353207,-0.263746298424,-0.249920128639,-0.235333448903,-0.220034345090,-0.204072310214,-0.187498159122,-0.170363932980,-0.152722794805,-0.134628917141,-0.116137362866,-0.097303960035,-0.078185171565,-0.058837960551,-0.039319651905,-0.019687791006
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499300471171
