A_re,0.105272297824,0.124354157775,0.140693664301,0.155113869878,0.168067979205,0.179835215921,0.190600815858,0.200494291349,0.209609828074,0.218018056855,0.225773275370,0.232918098687,0.239486574768,0.245506341325,0.251000161021,0.255987040444,0.260483062622,0.264502017625,0.268055887791,0.271155226323,0.273809456343,0.276027109721,0.277816019649,0.279183477277,0.280136360065,0.280681237660,0.280824459737,0.280572229200,0.279930663447,0.278905845760,0.277503868524,0.275730869581,0.273593062810,0.271096763801,0.268248411330,0.265054585240,0.261522021196,0.257657622721,0.253468470863,0.248961831769,0.244145162406,0.239026114637,0.233612537839,0.227912480189,0.221934188771,0.215686108618,0.209176880765,0.202415339430,0.195410508380,0.188171596562,0.180707993049,0.173029261371,0.165145133267,0.157065501911,0.148800414652,0.140360065306,0.131754786033,0.122995038835,0.114091406701,0.105054584436,0.095895369188,0.086624650716,0.077253401402,0.067792666049,0.058253551482,0.048647215960,0.038984858444,0.029277707720,0.019537011405,0.009774024857
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.105272297824,-0.124354157775,-0.140693664301,-0.155113869878,-0.168067979205,-0.179835215921,-0.190600815858,-0.200494291349,-0.209609828074,-0.218018056855,-0.225773275370,-0.232918098687,-0.239486574768,-0.245506341325,-0.251000161021,-0.255987040444,-0.260483062622,-0.264502017625,-0.268055887791,-0.271155226323,-0.273809456343,-0.276027109721,-0.277816019649,-0.279183477277,-0.280136360065,-0.280681237660,-0.280824459737,-0.280572229200,-0.279930663447,-0.278905845760,-0.277503868524,-0.275730869581,-0.273593062810,-0.271096763801,-0.268248411330,-0.265054585240,-0.261522021196,-0.257657622721,-0.253468470863,-0.248961831769,-0.244145162406,-0.239026114637,-0.233612537839,-0.227912480189,-0.221934188771,-0.215686108618,-0.209176880765,-0.202415339430,-0.195410508380,-0.188171596562,-0.180707993049,-0.173029261371,-0.165145133267,-0.157065501911,-0.148800414652,-0.140360065306,-0.131754786033,-0.122995038835,-0.114091406701,-0.105054584436,-0.095895369188,-0.086624650716,-0.077253401402,-0.067792666049,-0.058253551482,-0.048647215960,-0.038984858444,-0.029277707720,-0.019537011405,-0.009774024857
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499724757777
