A_re,0.126137902582,0.148894328698,0.168295766303,0.185320599116,0.200504896527,0.214177037588,0.226553487669,0.237784588919,0.247978955454,0.257217544646,0.265562284321,0.273061624893,0.279754256347,0.285671679549,0.290840034814,0.295281433238,0.299014945833,0.302057351371,0.304423710426,0.306127811818,0.307182523740,0.307600072589,0.307392266136,0.306570673298,0.305146769644,0.303132055529,0.300538152120,0.297376879401,0.293660319316,0.289400866552,0.284611268973,0.279304659260,0.273494579087,0.267194996854,0.260420319852,0.253185401574,0.245505544759,0.237396500679,0.228874465092,0.219956071214,0.210658380024,0.200998868186,0.190995413799,0.180666280202,0.170030098011,0.159105845553,0.147912827850,0.136470654281,0.124799215055,0.112918656606,0.100849356014,0.088611894556,0.076227030483,0.063715671102,0.051098844257,0.038397669297,0.025633327584,0.012827032640
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.126137902582,-0.148894328698,-0.168295766303,-0.185320599116,-0.200504896527,-0.214177037588,-0.226553487669,-0.237784588919,-0.247978955454,-0.257217544646,-0.265562284321,-0.273061624893,-0.279754256347,-0.285671679549,-0.290840034814,-0.295281433238,-0.299014945833,-0.302057351371,-0.304423710426,-0.306127811818,-0.307182523740,-0.307600072589,-0.307392266136,-0.306570673298,-0.305146769644,-0.303132055529,-0.300538152120,-0.297376879401,-0.293660319316,-0.289400866552,-0.284611268973,-0.279304659260,-0.273494579087,-0.267194996854,-0.260420319852,-0.253185401574,-0.245505544759,-0.237396500679,-0.228874465092,-0.219956071214,-0.210658380024,-0.200998868186,-0.190995413799,-0.180666280202,-0.170030098011,-0.159105845553,-0.147912827850,-0.136470654281,-0.124799215055,-0.112918656606,-0.100849356014,-0.088611894556,-0.076227030483,-0.063715671102,-0.051098844257,-0.038397669297,-0.025633327584,-0.012827032640
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499604629574
