A_re,0.157313311387,0.185448173361,0.209241380499,0.229895848976,0.248065010483,0.264145296673,0.278395440156,0.290993463318,0.302067012398,0.311710837812,0.319997500376,0.326984253060,0.332717641145,0.337236678021,0.340575097263,0.342762985781,0.343827990322,0.343796222423,0.342692945376,0.340543100390,0.337371711896,0.333204200431,0.328066623714,0.321985861069,0.314989752507,0.307107201052,0.298368244869,0.288804104295,0.278447207795,0.267331200018,0.255490934535,0.242962453338,0.229782954834,0.215990751772,0.201625220318,0.186726741321,0.171336634682,0.155497087605,0.139251077442,0.122642289777,0.105715032299,0.088514145027,0.071084907346,0.053472942337,0.035724118833,0.017884451590
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.157313311387,-0.185448173361,-0.209241380499,-0.229895848976,-0.248065010483,-0.264145296673,-0.278395440156,-0.290993463318,-0.302067012398,-0.311710837812,-0.319997500376,-0.326984253060,-0.332717641145,-0.337236678021,-0.340575097263,-0.342762985781,-0.343827990322,-0.343796222423,-0.342692945376,-0.340543100390,-0.337371711896,-0.333204200431,-0.328066623714,-0.321985861069,-0.314989752507,-0.307107201052,-0.298368244869,-0.288804104295,-0.278447207795,-0.267331200018,-0.255490934535,-0.242962453338,-0.229782954834,-0.215990751772,-0.201625220318,-0.186726741321,-0.171336634682,-0.155497087605,-0.139251077442,-0.122642289777,-0.105715032299,-0.088514145027,-0.071084907346,-0.053472942337,-0.035724118833,-0.017884451590
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499384457007
