A_re,0.045305154614,0.053589401521,0.060739909389,0.067116287296,0.072918482112,0.078271121926,0.083257995870,0.087938565535,0.092356777123,0.096546153984,0.100532925145,0.104338042941,0.107978536761,0.111468451734,0.114819517979,0.118041639265,0.121143257250,0.124131627926,0.127013034819,0.129792955748,0.132476194936,0.135066988871,0.137569092013,0.139985846854,0.142320241664,0.144574958477,0.146752413258,0.148854789743,0.150884068133,0.152842049565,0.154730377090,0.156550553754,0.158303958245,0.159991858511,0.161615423636,0.163175734264,0.164673791762,0.166110526313,0.167486804082,0.168803433589,0.170061171378,0.171260727095,0.172402768025,0.173487923179,0.174516786965,0.175489922505,0.176407864631,0.177271122607,0.178080182592,0.178835509882,0.179537550960,0.180186735359,0.180783477368,0.181328177593,0.181821224390,0.182262995180,0.182653857655,0.182994170891,0.183284286375,0.183524548945,0.183715297667,0.183856866635,0.183949585722,0.183993781269,0.183989776719,0.183937893213,0.183838450140,0.183691765641,0.183498157085,0.183257941507,0.182971436012,0.182638958158,0.182260826302,0.181837359930,0.181368879954,0.180855708997,0.180298171654,0.179696594728,0.179051307458,0.178362641726,0.177630932246,0.176856516742,0.176039736112,0.175180934577,0.174280459818,0.173338663106,0.172355899415,0.171332527527,0.170268910131,0.169165413907,0.168022409604,0.166840272115,0.165619380530,0.164360118200,0.163062872780,0.161728036270,0.160356005052,0.158947179915,0.157501966082,0.156020773226,0.154504015480,0.152952111445,0.151365484195,0.149744561270,0.148089774673,0.146401560857,0.144680360707,0.142926619529,0.141140787018,0.139323317236,0.137474668584,0.135595303764,0.133685689745,0.131746297723,0.129777603080,0.127780085336,0.125754228101,0.123700519027,0.121619449750,0.119511515840,0.117377216737,0.115217055692,0.113031539706,0.110821179463,0.108586489265,0.106327986960,0.104046193873,0.101741634731,0.099414837593,0.097066333766,0.094696657735,0.092306347077,0.089895942382,0.087465987172,0.085017027811,0.082549613427,0.080064295817,0.077561629366,0.075042170952,0.072506479855,0.069955117670,0.067388648209,0.064807637408,0.062212653233,0.059604265581,0.056983046187,0.054349568521,0.051704407693,0.049048140351,0.046381344580,0.043704599802,0.041018486673,0.038323586982,0.035620483544,0.032909760099,0.030192001207,0.027467792141,0.024737718784,0.022002367520,0.019262325129,0.016518178683,0.013770515430,0.011019922698,0.008266987776,0.005512297814,0.002756439709
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.045305154614,-0.053589401521,-0.060739909389,-0.067116287296,-0.072918482112,-0.078271121926,-0.083257995870,-0.087938565535,-0.092356777123,-0.096546153984,-0.100532925145,-0.104338042941,-0.107978536761,-0.111468451734,-0.114819517979,-0.118041639265,-0.121143257250,-0.124131627926,-0.127013034819,-0.129792955748,-0.132476194936,-0.135066988871,-0.137569092013,-0.139985846854,-0.142320241664,-0.144574958477,-0.146752413258,-0.148854789743,-0.150884068133,-0.152842049565,-0.154730377090,-0.156550553754,-0.158303958245,-0.159991858511,-0.161615423636,-0.163175734264,-0.164673791762,-0.166110526313,-0.167486804082,-0.168803433589,-0.170061171378,-0.171260727095,-0.172402768025,-0.173487923179,-0.174516786965,-0.175489922505,-0.176407864631,-0.177271122607,-0.178080182592,-0.178835509882,-0.179537550960,-0.180186735359,-0.180783477368,-0.181328177593,-0.181821224390,-0.182262995180,-0.182653857655,-0.182994170891,-0.183284286375,-0.183524548945,-0.183715297667,-0.183856866635,-0.183949585722,-0.183993781269,-0.183989776719,-0.183937893213,-0.183838450140,-0.183691765641,-0.183498157085,-0.183257941507,-0.182971436012,-0.182638958158,-0.182260826302,-0.181837359930,-0.181368879954,-0.180855708997,-0.180298171654,-0.179696594728,-0.179051307458,-0.178362641726,-0.177630932246,-0.176856516742,-0.176039736112,-0.175180934577,-0.174280459818,-0.173338663106,-0.172355899415,-0.171332527527,-0.170268910131,-0.169165413907,-0.168022409604,-0.166840272115,-0.165619380530,-0.164360118200,-0.163062872780,-0.161728036270,-0.160356005052,-0.158947179915,-0.157501966082,-0.156020773226,-0.154504015480,-0.152952111445,-0.151365484195,-0.149744561270,-0.148089774673,-0.146401560857,-0.144680360707,-0.142926619529,-0.141140787018,-0.139323317236,-0.137474668584,-0.135595303764,-0.133685689745,-0.131746297723,-0.129777603080,-0.127780085336,-0.125754228101,-0.123700519027,-0.121619449750,-0.119511515840,-0.117377216737,-0.115217055692,-0.113031539706,-0.110821179463,-0.108586489265,-0.106327986960,-0.104046193873,-0.101741634731,-0.099414837593,-0.097066333766,-0.094696657735,-0.092306347077,-0.089895942382,-0.087465987172,-0.085017027811,-0.082549613427,-0.080064295817,-0.077561629366,-0.075042170952,-0.072506479855,-0.069955117670,-0.067388648209,-0.064807637408,-0.062212653233,-0.059604265581,-0.056983046187,-0.054349568521,-0.051704407693,-0.049048140351,-0.046381344580,-0.043704599802,-0.041018486673,-0.038323586982,-0.035620483544,-0.032909760099,-0.030192001207,-0.027467792141,-0.024737718784,-0.022002367520,-0.019262325129,-0.016518178683,-0.013770515430,-0.011019922698,-0.008266987776,-0.005512297814,-0.002756439709
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499949071616
