A_re,0.061314071392,0.072507176968,0.082154033285,0.090739917514,0.098534143655,0.105704195662,0.112362376411,0.118588141577,0.124440016241,0.129962479563,0.135190192993,0.140150726225,0.144866385539,0.149355481129,0.153633230314,0.157712416753,0.161603881622,0.165316896255,0.168859449386,0.172238471744,0.175460013894,0.178529388674,0.181451286477,0.184229869417,0.186868848932,0.189371550220,0.191740966151,0.193979802663,0.196090517236,0.198075351667,0.199936360165,0.201675433533,0.203294320088,0.204794643835,0.206177920313,0.207445570482,0.208598932907,0.209639274507,0.210567800059,0.211385660617,0.212093961005,0.212693766489,0.213186108735,0.213571991144,0.213852393638,0.214028276952,0.214100586500,0.214070255856,0.213938209894,0.213705367621,0.213372644737,0.212940955951,0.212411217073,0.211784346906,0.211061268958,0.210242912993,0.209330216424,0.208324125580,0.207225596841,0.206035597663,0.204755107497,0.203385118616,0.201926636846,0.200380682222,0.198748289569,0.197030509004,0.195228406387,0.193343063701,0.191375579381,0.189327068587,0.187198663432,0.184991513164,0.182706784300,0.180345660727,0.177909343759,0.175399052163,0.172816022149,0.170161507328,0.167436778641,0.164643124261,0.161781849465,0.158854276485,0.155861744328,0.152805608584,0.149687241200,0.146508030242,0.143269379635,0.139972708882,0.136619452768,0.133211061046,0.129748998110,0.126234742643,0.122669787263,0.119055638144,0.115393814634,0.111685848849,0.107933285264,0.104137680288,0.100300601828,0.096423628845,0.092508350898,0.088556367677,0.084569288531,0.080548731983,0.076496325243,0.072413703703,0.068302510437,0.064164395685,0.060001016332,0.055814035388,0.051605121449,0.047375948167,0.043128193706,0.038863540192,0.034583673168,0.030290281037,0.025985054501,0.021669686002,0.017345869160,0.013015298200,0.008679667384,0.004340670444
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.061314071392,-0.072507176968,-0.082154033285,-0.090739917514,-0.098534143655,-0.105704195662,-0.112362376411,-0.118588141577,-0.124440016241,-0.129962479563,-0.135190192993,-0.140150726225,-0.144866385539,-0.149355481129,-0.153633230314,-0.157712416753,-0.161603881622,-0.165316896255,-0.168859449386,-0.172238471744,-0.175460013894,-0.178529388674,-0.181451286477,-0.184229869417,-0.186868848932,-0.189371550220,-0.191740966151,-0.193979802663,-0.196090517236,-0.198075351667,-0.199936360165,-0.201675433533,-0.203294320088,-0.204794643835,-0.206177920313,-0.207445570482,-0.208598932907,-0.209639274507,-0.210567800059,-0.211385660617,-0.212093961005,-0.212693766489,-0.213186108735,-0.213571991144,-0.213852393638,-0.214028276952,-0.214100586500,-0.214070255856,-0.213938209894,-0.213705367621,-0.213372644737,-0.212940955951,-0.212411217073,-0.211784346906,-0.211061268958,-0.210242912993,-0.209330216424,-0.208324125580,-0.207225596841,-0.206035597663,-0.204755107497,-0.203385118616,-0.201926636846,-0.200380682222,-0.198748289569,-0.197030509004,-0.195228406387,-0.193343063701,-0.191375579381,-0.189327068587,-0.187198663432,-0.184991513164,-0.182706784300,-0.180345660727,-0.177909343759,-0.175399052163,-0.172816022149,-0.170161507328,-0.167436778641,-0.164643124261,-0.161781849465,-0.158854276485,-0.155861744328,-0.152805608584,-0.149687241200,-0.146508030242,-0.143269379635,-0.139972708882,-0.136619452768,-0.133211061046,-0.129748998110,-0.126234742643,-0.122669787263,-0.119055638144,-0.115393814634,-0.111685848849,-0.107933285264,-0.104137680288,-0.100300601828,-0.096423628845,-0.092508350898,-0.088556367677,-0.084569288531,-0.080548731983,-0.076496325243,-0.072413703703,-0.068302510437,-0.064164395685,-0.060001016332,-0.055814035388,-0.051605121449,-0.047375948167,-0.043128193706,-0.038863540192,-0.034583673168,-0.030290281037,-0.025985054501,-0.021669686002,-0.017345869160,-0.013015298200,-0.008679667384,-0.004340670444
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499906703637
