A_re,0.093652408321,0.110666229820,0.125264968484,0.138183645180,0.149827977222,0.160448650157,0.170212508385,0.179236617797,0.187606428098,0.195386258161,0.202625730563,0.209363916563,0.215632113851,0.221455770273,0.226855853593,0.231849850306,0.236452509115,0.240676404388,0.244532370033,0.248029838301,0.251177107713,0.253981557313,0.256449819739,0.258587922303,0.260401402940,0.261895406186,0.263074763169,0.263944058653,0.264507687529,0.264769902626,0.264734855337,0.264406630249,0.263789274735,0.262886824304,0.261703324321,0.260242848643,0.258509515592,0.256507501633,0.254241053043,0.251714495847,0.248932244211,0.245898807487,0.242618796062,0.239096926139,0.235338023565,0.231347026804,0.227128989145,0.222689080211,0.218032586831,0.213164913351,0.208091581406,0.202818229221,0.197350610470,0.191694592723,0.185856155528,0.179841388139,0.173656486926,0.167307752495,0.160801586521,0.154144488330,0.147343051248,0.140403958722,0.133333980235,0.126139967037,0.118828847686,0.111407623434,0.103883363460,0.096263199947,0.088554323052,0.080763975730,0.072899448465,0.064968073894,0.056977221338,0.048934291248,0.040846709586,0.032721922126,0.024567388709,0.016390577439,0.008198958846
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.093652408321,-0.110666229820,-0.125264968484,-0.138183645180,-0.149827977222,-0.160448650157,-0.170212508385,-0.179236617797,-0.187606428098,-0.195386258161,-0.202625730563,-0.209363916563,-0.215632113851,-0.221455770273,-0.226855853593,-0.231849850306,-0.236452509115,-0.240676404388,-0.244532370033,-0.248029838301,-0.251177107713,-0.253981557313,-0.256449819739,-0.258587922303,-0.260401402940,-0.261895406186,-0.263074763169,-0.263944058653,-0.264507687529,-0.264769902626,-0.264734855337,-0.264406630249,-0.263789274735,-0.262886824304,-0.261703324321,-0.260242848643,-0.258509515592,-0.256507501633,-0.254241053043,-0.251714495847,-0.248932244211,-0.245898807487,-0.242618796062,-0.239096926139,-0.235338023565,-0.231347026804,-0.227128989145,-0.222689080211,-0.218032586831,-0.213164913351,-0.208091581406,-0.202818229221,-0.197350610470,-0.191694592723,-0.185856155528,-0.179841388139,-0.173656486926,-0.167307752495,-0.160801586521,-0.154144488330,-0.147343051248,-0.140403958722,-0.133333980235,-0.126139967037,-0.118828847686,-0.111407623434,-0.103883363460,-0.096263199947,-0.088554323052,-0.080763975730,-0.072899448465,-0.064968073894,-0.056977221338,-0.048934291248,-0.040846709586,-0.032721922126,-0.024567388709,-0.016390577439,-0.008198958846
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499782220702
