A_re,0.193097486997,0.227202928813,0.255705417227,0.280052852447,0.301023033779,0.319082502576,0.334532762450,0.347580052513,0.358372442885,0.367021181530,0.373613744293,0.378222200527,0.380908782107,0.381729703744,0.380737846009,0.377984672961,0.373521618848,0.367401096321,0.359677228028,0.350406371334,0.339647484995,0.327462372674,0.313915828693,0.299075704917,0.283012912973,0.265801372821,0.247517916226,0.228242152030,0.208056298784,0.187044989371,0.165295051545,0.142895267744,0.119936117130,0.096509502497,0.072708464432,0.048626884901,0.024359182320
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000
B_im,-0.193097486997,-0.227202928813,-0.255705417227,-0.280052852447,-0.301023033779,-0.319082502576,-0.334532762450,-0.347580052513,-0.358372442885,-0.367021181530,-0.373613744293,-0.378222200527,-0.380908782107,-0.381729703744,-0.380737846009,-0.377984672961,-0.373521618848,-0.367401096321,-0.359677228028,-0.350406371334,-0.339647484995,-0.327462372674,-0.313915828693,-0.299075704917,-0.283012912973,-0.265801372821,-0.247517916226,-0.228242152030,-0.208056298784,-0.187044989371,-0.165295051545,-0.142895267744,-0.119936117130,-0.096509502497,-0.072708464432,-0.048626884901,-0.024359182320
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499071311041
