A_re,0.067852845682,0.080229526555,0.090888548023,0.100366175203,0.108959744693,0.116853961988,0.124172517450,0.131002795564,0.137409057361,0.143440055399,0.149133709830,0.154520122617,0.159623598913,0.164464047954,0.169057981282,0.173419241194,0.177559543395,0.181488888617,0.185215879857,0.188747970361,0.192091659962,0.195252652294,0.198235981999,0.201046118621,0.203687052189,0.206162364280,0.208475287432,0.210628755176,0.212625444404,0.214467811460,0.216158123046,0.217698482813,0.219090854349,0.220337081127,0.221438903885,0.222397975832,0.223215875973,0.223894120851,0.224434174896,0.224837459585,0.225105361564,0.225239239861,0.225240432308,0.225110261266,0.224850038733,0.224461070909,0.223944662280,0.223302119265,0.222534753490,0.221643884708,0.220630843412,0.219496973172,0.218243632723,0.216872197814,0.215384062863,0.213780642416,0.212063372433,0.210233711424,0.208293141436,0.206243168903,0.204085325382,0.201821168174,0.199452280836,0.196980273602,0.194406783710,0.191733475652,0.188962041336,0.186094200183,0.183131699157,0.180076312723,0.176929842753,0.173694118376,0.170370995765,0.166962357890,0.163470114212,0.159896200333,0.156242577615,0.152511232748,0.148704177281,0.144823447131,0.140871102036,0.136849225000,0.132759921689,0.128605319809,0.124387568451,0.120108837416,0.115771316509,0.111377214814,0.106928759946,0.102428197283,0.097877789174,0.093279814133,0.088636566016,0.083950353175,0.079223497601,0.074458334054,0.069657209173,0.064822480577,0.059956515952,0.055061692132,0.050140394158,0.045195014337,0.040227951289,0.035241608985,0.030238395776,0.025220723420,0.020191006095,0.015151659415,0.010105099433,0.005053741648
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.067852845682,-0.080229526555,-0.090888548023,-0.100366175203,-0.108959744693,-0.116853961988,-0.124172517450,-0.131002795564,-0.137409057361,-0.143440055399,-0.149133709830,-0.154520122617,-0.159623598913,-0.164464047954,-0.169057981282,-0.173419241194,-0.177559543395,-0.181488888617,-0.185215879857,-0.188747970361,-0.192091659962,-0.195252652294,-0.198235981999,-0.201046118621,-0.203687052189,-0.206162364280,-0.208475287432,-0.210628755176,-0.212625444404,-0.214467811460,-0.216158123046,-0.217698482813,-0.219090854349,-0.220337081127,-0.221438903885,-0.222397975832,-0.223215875973,-0.223894120851,-0.224434174896,-0.224837459585,-0.225105361564,-0.225239239861,-0.225240432308,-0.225110261266,-0.224850038733,-0.224461070909,-0.223944662280,-0.223302119265,-0.222534753490,-0.221643884708,-0.220630843412,-0.219496973172,-0.218243632723,-0.216872197814,-0.215384062863,-0.213780642416,-0.212063372433,-0.210233711424,-0.208293141436,-0.206243168903,-0.204085325382,-0.201821168174,-0.199452280836,-0.196980273602,-0.194406783710,-0.191733475652,-0.188962041336,-0.186094200183,-0.183131699157,-0.180076312723,-0.176929842753,-0.173694118376,-0.170370995765,-0.166962357890,-0.163470114212,-0.159896200333,-0.156242577615,-0.152511232748,-0.148704177281,-0.144823447131,-0.140871102036,-0.136849225000,-0.132759921689,-0.128605319809,-0.124387568451,-0.120108837416,-0.115771316509,-0.111377214814,-0.106928759946,-0.102428197283,-0.097877789174,-0.093279814133,-0.088636566016,-0.083950353175,-0.079223497601,-0.074458334054,-0.069657209173,-0.064822480577,-0.059956515952,-0.055061692132,-0.050140394158,-0.045195014337,-0.040227951289,-0.035241608985,-0.030238395776,-0.025220723420,-0.020191006095,-0.015151659415,-0.010105099433,-0.005053741648
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499885733217
