A_re,0.099770605604,0.117875084241,0.133393302665,0.147106759946,0.159446289315,0.170677701282,0.180977610210,0.190469710153,0.199244114401,0.207368518696,0.214895050627,0.221864681093,0.228310180133,0.234258163586,0.239730550120,0.244745623459,0.249318822864,0.253463342067,0.257190590299,0.260510552170,0.263432072108,0.265963081678,0.268110783068,0.269881798506,0.271282292890,0.272318075161,0.272994682597,0.273317451299,0.273291575399,0.272922156977,0.272214248281,0.271172887512,0.269803129194,0.268110069963,0.266098870441,0.263774773774,0.261143121261,0.258209365498,0.254979081314,0.251457974806,0.247651890680,0.243566818089,0.239208895154,0.234584412281,0.229699814421,0.224561702368,0.219176833177,0.213552119805,0.207694630030,0.201611584708,0.195310355435,0.188798461656,0.182083567263,0.175173476731,0.168076130817,0.160799601864,0.153352088729,0.145741911379,0.137977505161,0.130067414787,0.122020288045,0.113844869253,0.105549992500,0.097144574651,0.088637608175,0.080038153789,0.071355332933,0.062598320105,0.053776335058,0.044898634881,0.035974505972,0.027013255918,0.018024205300,0.009016679423
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.099770605604,-0.117875084241,-0.133393302665,-0.147106759946,-0.159446289315,-0.170677701282,-0.180977610210,-0.190469710153,-0.199244114401,-0.207368518696,-0.214895050627,-0.221864681093,-0.228310180133,-0.234258163586,-0.239730550120,-0.244745623459,-0.249318822864,-0.253463342067,-0.257190590299,-0.260510552170,-0.263432072108,-0.265963081678,-0.268110783068,-0.269881798506,-0.271282292890,-0.272318075161,-0.272994682597,-0.273317451299,-0.273291575399,-0.272922156977,-0.272214248281,-0.271172887512,-0.269803129194,-0.268110069963,-0.266098870441,-0.263774773774,-0.261143121261,-0.258209365498,-0.254979081314,-0.251457974806,-0.247651890680,-0.243566818089,-0.239208895154,-0.234584412281,-0.229699814421,-0.224561702368,-0.219176833177,-0.213552119805,-0.207694630030,-0.201611584708,-0.195310355435,-0.188798461656,-0.182083567263,-0.175173476731,-0.168076130817,-0.160799601864,-0.153352088729,-0.145741911379,-0.137977505161,-0.130067414787,-0.122020288045,-0.113844869253,-0.105549992500,-0.097144574651,-0.088637608175,-0.080038153789,-0.071355332933,-0.062598320105,-0.053776335058,-0.044898634881,-0.035974505972,-0.027013255918,-0.018024205300,-0.009016679423
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499752805231
