A_re,0.198103474437,0.233024197960,0.262152922262,0.286970652373,0.308271689587,0.326531754370,0.342057965780,0.355060397096,0.365690111821,0.374061046191,0.380263381600,0.384372111676,0.386452739795,0.386565181476,0.384766498435,0.381112845538,0.375660870963,0.368468725872,0.359596788017,0.349108170845,0.337069068206,0.323548970540,0.308620778698,0.292360834868,0.274848885370,0.256167986727,0.236404364010,0.215647228684,0.193988561876,0.171522868044,0.148346903255,0.124559381783,0.100260664269,0.075552430387,0.050537338709,0.025318676247
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.198103474437,-0.233024197960,-0.262152922262,-0.286970652373,-0.308271689587,-0.326531754370,-0.342057965780,-0.355060397096,-0.365690111821,-0.374061046191,-0.380263381600,-0.384372111676,-0.386452739795,-0.386565181476,-0.384766498435,-0.381112845538,-0.375660870963,-0.368468725872,-0.359596788017,-0.349108170845,-0.337069068206,-0.323548970540,-0.308620778698,-0.292360834868,-0.274848885370,-0.256167986727,-0.236404364010,-0.215647228684,-0.193988561876,-0.171522868044,-0.148346903255,-0.124559381783,-0.100260664269,-0.075552430387,-0.050537338709,-0.025318676247
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499022327364
