A_re,0.060344851930,0.071362277098,0.080858703899,0.089311833547,0.096986809827,0.104048548982,0.110607652259,0.116742387541,0.122510418219,0.127955579516,0.133112040260,0.138006986038,0.142662418897,0.147096404835,0.151323962894,0.155357714103,0.159208364998,0.162885074468,0.166395736546,0.169747201517,0.172945451012,0.175995738247,0.178902701526,0.181670456965,0.184302674895,0.186802643319,0.189173321001,0.191417382168,0.193537254398,0.195535150906,0.197413098213,0.199172959961,0.200816457529,0.202345187931,0.203760639436,0.205064205244,0.206257195504,0.207340847902,0.208316337037,0.209184782719,0.209947257366,0.210604792581,0.211158385041,0.211609001760,0.211957584818,0.212205055608,0.212352318653,0.212400265059,0.212349775622,0.212201723634,0.211956977431,0.211616402687,0.211180864500,0.210651229276,0.210028366439,0.209313149977,0.208506459846,0.207609183235,0.206622215715,0.205546462272,0.204382838240,0.203132270145,0.201795696450,0.200374068235,0.198868349793,0.197279519164,0.195608568602,0.193856504986,0.192024350176,0.190113141317,0.188123931093,0.186057787947,0.183915796243,0.181699056405,0.179408685011,0.177045814850,0.174611594955,0.172107190600,0.169533783264,0.166892570582,0.164184766251,0.161411599927,0.158574317091,0.155674178897,0.152712461992,0.149690458329,0.146609474943,0.143470833729,0.140275871186,0.137025938156,0.133722399540,0.130366634002,0.126960033663,0.123504003770,0.119999962368,0.116449339943,0.112853579068,0.109214134027,0.105532470433,0.101810064835,0.098048404315,0.094248986080,0.090413317035,0.086542913357,0.082639300058,0.078704010539,0.074738586137,0.070744575670,0.066723534968,0.062677026399,0.058606618400,0.054513884984,0.050400405262,0.046267762942,0.042117545835,0.037951345357,0.033770756019,0.029577374919,0.025372801234,0.021158635701,0.016936480099,0.012707936735,0.008474607915,0.004238095424
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.060344851930,-0.071362277098,-0.080858703899,-0.089311833547,-0.096986809827,-0.104048548982,-0.110607652259,-0.116742387541,-0.122510418219,-0.127955579516,-0.133112040260,-0.138006986038,-0.142662418897,-0.147096404835,-0.151323962894,-0.155357714103,-0.159208364998,-0.162885074468,-0.166395736546,-0.169747201517,-0.172945451012,-0.175995738247,-0.178902701526,-0.181670456965,-0.184302674895,-0.186802643319,-0.189173321001,-0.191417382168,-0.193537254398,-0.195535150906,-0.197413098213,-0.199172959961,-0.200816457529,-0.202345187931,-0.203760639436,-0.205064205244,-0.206257195504,-0.207340847902,-0.208316337037,-0.209184782719,-0.209947257366,-0.210604792581,-0.211158385041,-0.211609001760,-0.211957584818,-0.212205055608,-0.212352318653,-0.212400265059,-0.212349775622,-0.212201723634,-0.211956977431,-0.211616402687,-0.211180864500,-0.210651229276,-0.210028366439,-0.209313149977,-0.208506459846,-0.207609183235,-0.206622215715,-0.205546462272,-0.204382838240,-0.203132270145,-0.201795696450,-0.200374068235,-0.198868349793,-0.197279519164,-0.195608568602,-0.193856504986,-0.192024350176,-0.190113141317,-0.188123931093,-0.186057787947,-0.183915796243,-0.181699056405,-0.179408685011,-0.177045814850,-0.174611594955,-0.172107190600,-0.169533783264,-0.166892570582,-0.164184766251,-0.161411599927,-0.158574317091,-0.155674178897,-0.152712461992,-0.149690458329,-0.146609474943,-0.143470833729,-0.140275871186,-0.137025938156,-0.133722399540,-0.130366634002,-0.126960033663,-0.123504003770,-0.119999962368,-0.116449339943,-0.112853579068,-0.109214134027,-0.105532470433,-0.101810064835,-0.098048404315,-0.094248986080,-0.090413317035,-0.086542913357,-0.082639300058,-0.078704010539,-0.074738586137,-0.070744575670,-0.066723534968,-0.062677026399,-0.058606618400,-0.054513884984,-0.050400405262,-0.046267762942,-0.042117545835,-0.037951345357,-0.033770756019,-0.029577374919,-0.025372801234,-0.021158635701,-0.016936480099,-0.012707936735,-0.008474607915,-0.004238095424
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499909631027
