A_re,0.048468974737,0.057329206417,0.064974891379,0.071790558210,0.077989939320,0.083706202461,0.089028836380,0.094021313617,0.098730516735,0.103192185460,0.107434262869,0.111479053274,0.115344669967,0.119046039032,0.122595614972,0.126003903188,0.129279849398,0.132431135184,0.135464405882,0.138385448836,0.141199334590,0.143910530025,0.146522989951,0.149040231953,0.151465398103,0.153801306214,0.156050492751,0.158215248976,0.160297651591,0.162299588875,0.164222783081,0.166068809738,0.167839114364,0.169535026991,0.171157774849,0.172708493482,0.174188236530,0.175597984362,0.176938651715,0.178211094491,0.179416115807,0.180554471397,0.181626874453,0.182633999975,0.183576488682,0.184454950540,0.185269967951,0.186022098646,0.186711878301,0.187339822921,0.187906431013,0.188412185562,0.188857555835,0.189242999038,0.189568961830,0.189835881705,0.190044188272,0.190194304419,0.190286647395,0.190321629799,0.190299660491,0.190221145434,0.190086488471,0.189896092042,0.189650357843,0.189349687437,0.188994482821,0.188585146940,0.188122084178,0.187605700793,0.187036405332,0.186414609009,0.185740726056,0.185015174038,0.184238374158,0.183410751524,0.182532735398,0.181604759430,0.180627261865,0.179600685734,0.178525479029,0.177402094859,0.176230991599,0.175012633011,0.173747488362,0.172436032529,0.171078746082,0.169676115372,0.168228632590,0.166736795830,0.165201109136,0.163622082539,0.162000232085,0.160336079862,0.158630154009,0.156882988721,0.155095124251,0.153267106899,0.151399488996,0.149492828886,0.147547690893,0.145564645293,0.143544268272,0.141487141881,0.139393853991,0.137264998231,0.135101173936,0.132902986080,0.130671045207,0.128405967360,0.126108374007,0.123778891955,0.121418153273,0.119026795198,0.116605460049,0.114154795129,0.111675452630,0.109168089530,0.106633367491,0.104071952752,0.101484516021,0.098871732360,0.096234281072,0.093572845584,0.090888113330,0.088180775623,0.085451527538,0.082701067782,0.079930098568,0.077139325480,0.074329457350,0.071501206117,0.068655286693,0.065792416827,0.062913316967,0.060018710119,0.057109321703,0.054185879416,0.051249113080,0.048299754503,0.045338537328,0.042366196887,0.039383470052,0.036391095085,0.033389811486,0.030380359844,0.027363481680,0.024339919298,0.021310415629,0.018275714075,0.015236558356,0.012193692353,0.009147859953,0.006099804889,0.003050270585
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.048468974737,-0.057329206417,-0.064974891379,-0.071790558210,-0.077989939320,-0.083706202461,-0.089028836380,-0.094021313617,-0.098730516735,-0.103192185460,-0.107434262869,-0.111479053274,-0.115344669967,-0.119046039032,-0.122595614972,-0.126003903188,-0.129279849398,-0.132431135184,-0.135464405882,-0.138385448836,-0.141199334590,-0.143910530025,-0.146522989951,-0.149040231953,-0.151465398103,-0.153801306214,-0.156050492751,-0.158215248976,-0.160297651591,-0.162299588875,-0.164222783081,-0.166068809738,-0.167839114364,-0.169535026991,-0.171157774849,-0.172708493482,-0.174188236530,-0.175597984362,-0.176938651715,-0.178211094491,-0.179416115807,-0.180554471397,-0.181626874453,-0.182633999975,-0.183576488682,-0.184454950540,-0.185269967951,-0.186022098646,-0.186711878301,-0.187339822921,-0.187906431013,-0.188412185562,-0.188857555835,-0.189242999038,-0.189568961830,-0.189835881705,-0.190044188272,-0.190194304419,-0.190286647395,-0.190321629799,-0.190299660491,-0.190221145434,-0.190086488471,-0.189896092042,-0.189650357843,-0.189349687437,-0.188994482821,-0.188585146940,-0.188122084178,-0.187605700793,-0.187036405332,-0.186414609009,-0.185740726056,-0.185015174038,-0.184238374158,-0.183410751524,-0.182532735398,-0.181604759430,-0.180627261865,-0.179600685734,-0.178525479029,-0.177402094859,-0.176230991599,-0.175012633011,-0.173747488362,-0.172436032529,-0.171078746082,-0.169676115372,-0.168228632590,-0.166736795830,-0.165201109136,-0.163622082539,-0.162000232085,-0.160336079862,-0.158630154009,-0.156882988721,-0.155095124251,-0.153267106899,-0.151399488996,-0.149492828886,-0.147547690893,-0.145564645293,-0.143544268272,-0.141487141881,-0.139393853991,-0.137264998231,-0.135101173936,-0.132902986080,-0.130671045207,-0.128405967360,-0.126108374007,-0.123778891955,-0.121418153273,-0.119026795198,-0.116605460049,-0.114154795129,-0.111675452630,-0.109168089530,-0.106633367491,-0.104071952752,-0.101484516021,-0.098871732360,-0.096234281072,-0.093572845584,-0.090888113330,-0.088180775623,-0.085451527538,-0.082701067782,-0.079930098568,-0.077139325480,-0.074329457350,-0.071501206117,-0.068655286693,-0.065792416827,-0.062913316967,-0.060018710119,-0.057109321703,-0.054185879416,-0.051249113080,-0.048299754503,-0.045338537328,-0.042366196887,-0.039383470052,-0.036391095085,-0.033389811486,-0.030380359844,-0.027363481680,-0.024339919298,-0.021310415629,-0.018275714075,-0.015236558356,-0.012193692353,-0.009147859953,-0.006099804889,-0.003050270585
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499941708371
