A_re,0.094815286326,0.112036701127,0.126810685954,0.139881116832,0.151658503562,0.162396423008,0.172263591065,0.181378346097,0.189827035141,0.197674628177,0.204971231592,0.211756283849,0.218061367133,0.223912154464,0.229329796081,0.234331930327,0.238933436081,0.243147002975,0.246983570448,0.250452670580,0.253562699165,0.256321132472,0.258734702317,0.260809538747,0.262551287278,0.263965205929,0.265056246051,0.265829120057,0.266288358454,0.266438358088,0.266283423108,0.265827799843,0.265075706590,0.264031359071,0.262698992238,0.261082878921,0.259187345787,0.257016786954,0.254575675578,0.251868573661,0.248900140294,0.245675138528,0.242198441022,0.238475034601,0.234510023844,0.230308633795,0.225876211891,0.221218229172,0.216340280848,0.211248086277,0.205947488404,0.200444452702,0.194745065669,0.188855532903,0.182782176789,0.176531433837,0.170109851687,0.163524085808,0.156780895915,0.149887142125,0.142849780863,0.135675860547,0.128372517054,0.120946969003,0.113406512841,0.105758517770,0.098010420516,0.090169719951,0.082243971590,0.074240781957,0.066167802846,0.058032725479,0.049843274578,0.041607202342,0.033332282369,0.025026303501,0.016697063620,0.008352363397
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.094815286326,-0.112036701127,-0.126810685954,-0.139881116832,-0.151658503562,-0.162396423008,-0.172263591065,-0.181378346097,-0.189827035141,-0.197674628177,-0.204971231592,-0.211756283849,-0.218061367133,-0.223912154464,-0.229329796081,-0.234331930327,-0.238933436081,-0.243147002975,-0.246983570448,-0.250452670580,-0.253562699165,-0.256321132472,-0.258734702317,-0.260809538747,-0.262551287278,-0.263965205929,-0.265056246051,-0.265829120057,-0.266288358454,-0.266438358088,-0.266283423108,-0.265827799843,-0.265075706590,-0.264031359071,-0.262698992238,-0.261082878921,-0.259187345787,-0.257016786954,-0.254575675578,-0.251868573661,-0.248900140294,-0.245675138528,-0.242198441022,-0.238475034601,-0.234510023844,-0.230308633795,-0.225876211891,-0.221218229172,-0.216340280848,-0.211248086277,-0.205947488404,-0.200444452702,-0.194745065669,-0.188855532903,-0.182782176789,-0.176531433837,-0.170109851687,-0.163524085808,-0.156780895915,-0.149887142125,-0.142849780863,-0.135675860547,-0.128372517054,-0.120946969003,-0.113406512841,-0.105758517770,-0.098010420516,-0.090169719951,-0.082243971590,-0.074240781957,-0.066167802846,-0.058032725479,-0.049843274578,-0.041607202342,-0.033332282369,-0.025026303501,-0.016697063620,-0.008352363397
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499776773542
