A_re,0.098483854827,0.116359272215,0.131684636371,0.145231694302,0.157426017391,0.168530253127,0.178718976876,0.188114502411,0.196805973997,0.204860387133,0.212329350773,0.219253442791,0.225665128404,0.231590781014,0.237052120909,0.242067264179,0.246651503332,0.250817898792,0.254577734233,0.257940872047,0.260916034330,0.263511027480,0.265732923508,0.267588207728,0.269082900015,0.270222655059,0.271012845791,0.271458633179,0.271565024890,0.271336924806,0.270779174947,0.269896591048,0.268693992814,0.267176229652,0.265348202571,0.263214882778,0.260781327438,0.258052692974,0.255034246223,0.251731373707,0.248149589256,0.244294540162,0.240172012039,0.235787932509,0.231148373862,0.226259554763,0.221127841124,0.215759746198,0.210161929981,0.204341197973,0.198304499351,0.192058924616,0.185611702735,0.178970197839,0.172141905494,0.165134448589,0.157955572865,0.150613142107,0.143115133037,0.135469629911,0.127684818861,0.119768981985,0.111730491218,0.103577801988,0.095319446682,0.086964027935,0.078520211758,0.069996720514,0.061402325766,0.052745841002,0.044036114245,0.035282020579,0.026492454582,0.017676322688,0.008842535492
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.098483854827,-0.116359272215,-0.131684636371,-0.145231694302,-0.157426017391,-0.168530253127,-0.178718976876,-0.188114502411,-0.196805973997,-0.204860387133,-0.212329350773,-0.219253442791,-0.225665128405,-0.231590781014,-0.237052120909,-0.242067264179,-0.246651503332,-0.250817898792,-0.254577734233,-0.257940872047,-0.260916034330,-0.263511027480,-0.265732923508,-0.267588207728,-0.269082900015,-0.270222655059,-0.271012845791,-0.271458633179,-0.271565024890,-0.271336924806,-0.270779174947,-0.269896591048,-0.268693992814,-0.267176229652,-0.265348202571,-0.263214882778,-0.260781327438,-0.258052692974,-0.255034246223,-0.251731373707,-0.248149589256,-0.244294540162,-0.240172012039,-0.235787932509,-0.231148373862,-0.226259554763,-0.221127841124,-0.215759746198,-0.210161929981,-0.204341197973,-0.198304499351,-0.192058924616,-0.185611702735,-0.178970197839,-0.172141905494,-0.165134448589,-0.157955572865,-0.150613142107,-0.143115133037,-0.135469629911,-0.127684818861,-0.119768981985,-0.111730491218,-0.103577801988,-0.095319446682,-0.086964027935,-0.078520211758,-0.069996720514,-0.061402325766,-0.052745841002,-0.044036114245,-0.035282020579,-0.026492454582,-0.017676322688,-0.008842535492
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499759146922
