A_re,0.135060336385,0.159370813779,0.180053307909,0.198151439467,0.214235689033,0.228654586318,0.241637226595,0.253342271882,0.263884050194,0.273347605842,0.281797924374,0.289285867597,0.295852145544,0.301530063002,0.306347471612,0.310328190105,0.313493058410,0.315860733511,0.317448299182,0.318271738942,0.318346306750,0.317686819978,0.316307892468,0.314224120745,0.311450233140,0.308001209189,0.303892374936,0.299139478492,0.293758749248,0.287766943429,0.281181378105,0.274019955395,0.266301178244,0.258044158911,0.249268621108,0.239994896574,0.230243916737,0.220037200025,0.209396835297,0.198345461807,0.186906246057,0.175102855860,0.162959431884,0.150500556928,0.137751223163,0.124736797535,0.111482985525,0.098015793444,0.084361489408,0.070546563183,0.056597685002,0.042541663530,0.028405403084,0.014215860249
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.135060336385,-0.159370813779,-0.180053307909,-0.198151439467,-0.214235689033,-0.228654586318,-0.241637226595,-0.253342271882,-0.263884050194,-0.273347605842,-0.281797924374,-0.289285867597,-0.295852145544,-0.301530063002,-0.306347471612,-0.310328190105,-0.313493058410,-0.315860733511,-0.317448299182,-0.318271738942,-0.318346306750,-0.317686819978,-0.316307892468,-0.314224120745,-0.311450233140,-0.308001209189,-0.303892374936,-0.299139478492,-0.293758749248,-0.287766943429,-0.281181378105,-0.274019955395,-0.266301178244,-0.258044158911,-0.249268621108,-0.239994896574,-0.230243916737,-0.220037200025,-0.209396835297,-0.198345461807,-0.186906246057,-0.175102855860,-0.162959431884,-0.150500556928,-0.137751223163,-0.124736797535,-0.111482985525,-0.098015793444,-0.084361489408,-0.070546563183,-0.056597685002,-0.042541663530,-0.028405403084,-0.014215860249
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499546603824
