A_re,0.053570294436,0.063358144586,0.071800448365,0.079321831527,0.086158178429,0.092456356678,0.098314981069,0.103803932170,0.108974772144,0.113866763217,0.118510564498,0.122930615722,0.127146736372,0.131175234305,0.135029696020,0.138721563557,0.142260564425,0.145655037841,0.148912186264,0.152038272109,0.155038773541,0.157918509293,0.160681739703,0.163332249268,0.165873414687,0.168308261389,0.170639510829,0.172869620329,0.175000816857,0.177035125811,0.178974395709,0.180820319436,0.182574452654,0.184238229787,0.185812977987,0.187299929358,0.188700231718,0.190014958088,0.191245115090,0.192391650410,0.193455459437,0.194437391193,0.195338253640,0.196158818444,0.196899825250,0.197561985545,0.198145986140,0.198652492317,0.199082150682,0.199435591762,0.199713432348,0.199916277644,0.200044723215,0.200099356768,0.200080759774,0.199989508957,0.199826177647,0.199591337028,0.199285557268,0.198909408569,0.198463462114,0.197948290944,0.197364470759,0.196712580649,0.195993203767,0.195206927940,0.194354346231,0.193436057450,0.192452666620,0.191404785402,0.190293032479,0.189118033906,0.187880423420,0.186580842729,0.185219941762,0.183798378894,0.182316821146,0.180775944360,0.179176433352,0.177518982040,0.175804293556,0.174033080337,0.172206064197,0.170323976380,0.168387557603,0.166397558079,0.164354737525,0.162259865156,0.160113719671,0.157917089219,0.155670771359,0.153375573004,0.151032310358,0.148641808842,0.146204903004,0.143722436431,0.141195261641,0.138624239974,0.136010241469,0.133354144736,0.130656836823,0.127919213069,0.125142176955,0.122326639949,0.119473521339,0.116583748067,0.113658254551,0.110697982506,0.107703880755,0.104676905039,0.101618017819,0.098528188077,0.095408391105,0.092259608300,0.089082826943,0.085879039986,0.082649245825,0.079394448076,0.076115655342,0.072813880983,0.069490142876,0.066145463178,0.062780868082,0.059397387572,0.055996055172,0.052577907702,0.049143985018,0.045695329759,0.042232987092,0.038758004450,0.035271431272,0.031774318740,0.028267719514,0.024752687466,0.021230277415,0.017701544855,0.014167545685,0.010629335945,0.007087971535,0.003544507949
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.053570294436,-0.063358144586,-0.071800448365,-0.079321831527,-0.086158178429,-0.092456356678,-0.098314981069,-0.103803932170,-0.108974772144,-0.113866763217,-0.118510564498,-0.122930615722,-0.127146736372,-0.131175234305,-0.135029696020,-0.138721563557,-0.142260564425,-0.145655037841,-0.148912186264,-0.152038272109,-0.155038773541,-0.157918509293,-0.160681739703,-0.163332249268,-0.165873414687,-0.168308261389,-0.170639510829,-0.172869620329,-0.175000816857,-0.177035125811,-0.178974395709,-0.180820319436,-0.182574452654,-0.184238229787,-0.185812977987,-0.187299929358,-0.188700231718,-0.190014958088,-0.191245115090,-0.192391650410,-0.193455459437,-0.194437391193,-0.195338253640,-0.196158818444,-0.196899825250,-0.197561985545,-0.198145986140,-0.198652492317,-0.199082150682,-0.199435591762,-0.199713432348,-0.199916277644,-0.200044723215,-0.200099356768,-0.200080759774,-0.199989508957,-0.199826177647,-0.199591337028,-0.199285557268,-0.198909408569,-0.198463462114,-0.197948290944,-0.197364470759,-0.196712580649,-0.195993203767,-0.195206927940,-0.194354346231,-0.193436057450,-0.192452666620,-0.191404785402,-0.190293032479,-0.189118033906,-0.187880423420,-0.186580842729,-0.185219941762,-0.183798378894,-0.182316821146,-0.180775944360,-0.179176433352,-0.177518982040,-0.175804293556,-0.174033080338,-0.172206064197,-0.170323976380,-0.168387557603,-0.166397558079,-0.164354737525,-0.162259865156,-0.160113719671,-0.157917089219,-0.155670771359,-0.153375573004,-0.151032310358,-0.148641808842,-0.146204903004,-0.143722436431,-0.141195261641,-0.138624239974,-0.136010241469,-0.133354144736,-0.130656836823,-0.127919213069,-0.125142176955,-0.122326639949,-0.119473521339,-0.116583748067,-0.113658254551,-0.110697982506,-0.107703880755,-0.104676905039,-0.101618017819,-0.098528188077,-0.095408391105,-0.092259608300,-0.089082826943,-0.085879039986,-0.082649245825,-0.079394448076,-0.076115655342,-0.072813880983,-0.069490142876,-0.066145463178,-0.062780868082,-0.059397387572,-0.055996055172,-0.052577907702,-0.049143985018,-0.045695329759,-0.042232987092,-0.038758004450,-0.035271431272,-0.031774318740,-0.028267719514,-0.024752687466,-0.021230277415,-0.017701544855,-0.014167545685,-0.010629335945,-0.007087971535,-0.003544507949
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499928788374
