A_re,0.249921894252,0.292943776935,0.328005353124,0.356912865626,0.380619493399,0.399689526615,0.414487166562,0.425266424300,0.432218772279,0.435500432161,0.435248917419,0.431593486394,0.424661935314,0.414585078420,0.401499700824,0.385550462385,0.366891055012,0.345684811211,0.322104897548,0.296334186112,0.268564870886,0.238997878595,0.207842111986,0.175313555490,0.141634267737,0.107031281485,0.071735428739,0.035980106871
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.249921894252,-0.292943776935,-0.328005353124,-0.356912865626,-0.380619493399,-0.399689526615,-0.414487166562,-0.425266424300,-0.432218772279,-0.435500432161,-0.435248917419,-0.431593486394,-0.424661935314,-0.414585078420,-0.401499700824,-0.385550462385,-0.366891055012,-0.345684811211,-0.322104897548,-0.296334186112,-0.268564870886,-0.238997878595,-0.207842111986,-0.175313555490,-0.141634267737,-0.107031281485,-0.071735428739,-0.035980106871
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.498440036112
