A_re,0.203375650620,0.239149252580,0.268928140096,0.294227864718,0.315859873675,0.334309405703,0.349889427866,0.362814066660,0.373237632834,0.381277066294,0.387025646023,0.390561766956,0.391954770070,0.391268928016,0.388566229241,0.383908351660,0.377358072379,0.368980273798,0.358842653269,0.347016209787,0.333575559220,0.318599115005,0.302169161310,0.284371838803,0.265297058389,0.245038354833,0.223692689731,0.201360211504,0.178143978759,0.154149652377,0.129485160961,0.104260343716,0.078586574400,0.052576369662,0.026342984832
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.203375650620,-0.239149252580,-0.268928140096,-0.294227864718,-0.315859873675,-0.334309405703,-0.349889427866,-0.362814066660,-0.373237632834,-0.381277066294,-0.387025646023,-0.390561766956,-0.391954770070,-0.391268928016,-0.388566229241,-0.383908351660,-0.377358072379,-0.368980273798,-0.358842653269,-0.347016209787,-0.333575559220,-0.318599115005,-0.302169161310,-0.284371838803,-0.265297058389,-0.245038354833,-0.223692689731,-0.201360211504,-0.178143978759,-0.154149652377,-0.129485160961,-0.104260343716,-0.078586574400,-0.052576369662,-0.026342984832
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.498969360161
