A_re,0.214808158332,0.252410147828,0.283564642887,0.309860976641,0.332146970071,0.350928018837,0.366529605683,0.379174792157,0.389025381117,0.396205573862,0.400816403424,0.402944956331,0.402670478369,0.400068526963,0.395213848173,0.388182390595,0.379052716153,0.367906976926,0.354831571225,0.339917556677,0.323260875020,0.304962427975,0.285128033186,0.263868282063,0.241298316350,0.217537536670,0.192709253768,0.166940291305,0.140360547682,0.113102523390,0.085300819600,0.057091613153,0.028612112648
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.214808158332,-0.252410147828,-0.283564642887,-0.309860976641,-0.332146970071,-0.350928018837,-0.366529605683,-0.379174792157,-0.389025381117,-0.396205573862,-0.400816403424,-0.402944956331,-0.402670478369,-0.400068526963,-0.395213848173,-0.388182390595,-0.379052716153,-0.367906976926,-0.354831571225,-0.339917556677,-0.323260875020,-0.304962427975,-0.285128033186,-0.263868282063,-0.241298316350,-0.217537536670,-0.192709253768,-0.166940291305,-0.140360547682,-0.113102523390,-0.085300819600,-0.057091613153,-0.028612112648
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.498849634040
