A_re,0.039864253253,0.047156861961,0.053453987570,0.059072300745,0.064187964370,0.068910850249,0.073314880714,0.077452559258,0.081362726092,0.085075040428,0.088612734348,0.091994388972,0.095235126320,0.098347435831,0.101341763714,0.104226943315,0.107010515942,0.109698974408,0.112297950859,0.114812363725,0.117246534144,0.119604279272,0.121888987841,0.124103681921,0.126251067850,0.128333578550,0.130353408957,0.132312545877,0.134212793304,0.136055794015,0.137843048087,0.139575928855,0.141255696736,0.142883511245,0.144460441491,0.145987475386,0.147465527738,0.148895447408,0.150278023643,0.151613991711,0.152904037919,0.154148804100,0.155348891637,0.156504865073,0.157617255368,0.158686562838,0.159713259811,0.160697793040,0.161640585893,0.162542040343,0.163402538789,0.164222445715,0.165002109210,0.165741862357,0.166442024518,0.167102902500,0.167724791643,0.168307976815,0.168852733331,0.169359327803,0.169828018926,0.170259058210,0.170652690648,0.171009155351,0.171328686123,0.171611512006,0.171857857784,0.172067944450,0.172241989641,0.172380208052,0.172482811813,0.172550010841,0.172582013178,0.172579025298,0.172541252395,0.172468898663,0.172362167537,0.172221261945,0.172046384520,0.171837737815,0.171595524495,0.171319947521,0.171011210324,0.170669516963,0.170295072276,0.169888082022,0.169448753010,0.168977293228,0.168473911954,0.167938819864,0.167372229135,0.166774353538,0.166145408528,0.165485611320,0.164795180972,0.164074338452,0.163323306703,0.162542310706,0.161731577534,0.160891336406,0.160021818731,0.159123258156,0.158195890601,0.157239954299,0.156255689828,0.155243340136,0.154203150573,0.153135368911,0.152040245365,0.150918032609,0.149768985795,0.148593362559,0.147391423036,0.146163429865,0.144909648194,0.143630345685,0.142325792513,0.140996261366,0.139642027439,0.138263368436,0.136860564554,0.135433898484,0.133983655393,0.132510122916,0.131013591145,0.129494352607,0.127952702256,0.126388937451,0.124803357935,0.123196265820,0.121567965562,0.119918763937,0.118248970020,0.116558895160,0.114848852949,0.113119159199,0.111370131914,0.109602091256,0.107815359519,0.106010261095,0.104187122443,0.102346272056,0.100488040424,0.098612760002,0.096720765174,0.094812392216,0.092887979256,0.090947866240,0.088992394892,0.087021908672,0.085036752738,0.083037273905,0.081023820603,0.078996742835,0.076956392133,0.074903121519,0.072837285454,0.070759239799,0.068669341769,0.066567949888,0.064455423938,0.062332124921,0.060198415005,0.058054657481,0.055901216712,0.053738458086,0.051566747970,0.049386453658,0.047197943320,0.045001585958,0.042797751352,0.040586810008,0.038369133114,0.036145092482,0.033915060500,0.031679410080,0.029438514609,0.027192747891,0.024942484102,0.022688097730,0.020429963530,0.018168456466,0.015903951660,0.013636824338,0.011367449778,0.009096203257,0.006823459994,0.004549595101,0.002274983525
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.039864253253,-0.047156861961,-0.053453987570,-0.059072300745,-0.064187964370,-0.068910850249,-0.073314880714,-0.077452559258,-0.081362726092,-0.085075040428,-0.088612734348,-0.091994388972,-0.095235126320,-0.098347435831,-0.101341763714,-0.104226943315,-0.107010515942,-0.109698974408,-0.112297950859,-0.114812363725,-0.117246534144,-0.119604279272,-0.121888987841,-0.124103681921,-0.126251067850,-0.128333578550,-0.130353408957,-0.132312545877,-0.134212793304,-0.136055794015,-0.137843048087,-0.139575928855,-0.141255696736,-0.142883511245,-0.144460441491,-0.145987475386,-0.147465527738,-0.148895447408,-0.150278023643,-0.151613991711,-0.152904037919,-0.154148804100,-0.155348891637,-0.156504865073,-0.157617255368,-0.158686562838,-0.159713259811,-0.160697793040,-0.161640585893,-0.162542040343,-0.163402538789,-0.164222445715,-0.165002109210,-0.165741862357,-0.166442024518,-0.167102902500,-0.167724791643,-0.168307976815,-0.168852733331,-0.169359327803,-0.169828018926,-0.170259058210,-0.170652690648,-0.171009155351,-0.171328686123,-0.171611512006,-0.171857857784,-0.172067944450,-0.172241989641,-0.172380208052,-0.172482811813,-0.172550010841,-0.172582013178,-0.172579025298,-0.172541252395,-0.172468898663,-0.172362167537,-0.172221261945,-0.172046384520,-0.171837737815,-0.171595524495,-0.171319947521,-0.171011210324,-0.170669516963,-0.170295072276,-0.169888082022,-0.169448753010,-0.168977293228,-0.168473911954,-0.167938819864,-0.167372229135,-0.166774353538,-0.166145408528,-0.165485611320,-0.164795180972,-0.164074338452,-0.163323306703,-0.162542310706,-0.161731577534,-0.160891336406,-0.160021818731,-0.159123258156,-0.158195890601,-0.157239954299,-0.156255689828,-0.155243340136,-0.154203150573,-0.153135368911,-0.152040245365,-0.150918032609,-0.149768985795,-0.148593362559,-0.147391423036,-0.146163429865,-0.144909648194,-0.143630345685,-0.142325792513,-0.140996261366,-0.139642027439,-0.138263368436,-0.136860564554,-0.135433898484,-0.133983655393,-0.132510122916,-0.131013591145,-0.129494352607,-0.127952702256,-0.126388937451,-0.124803357935,-0.123196265820,-0.121567965562,-0.119918763937,-0.118248970020,-0.116558895160,-0.114848852949,-0.113119159199,-0.111370131914,-0.109602091256,-0.107815359519,-0.106010261095,-0.104187122443,-0.102346272056,-0.100488040424,-0.098612760002,-0.096720765174,-0.094812392216,-0.092887979256,-0.090947866240,-0.088992394892,-0.087021908672,-0.085036752738,-0.083037273905,-0.081023820603,-0.078996742835,-0.076956392133,-0.074903121519,-0.072837285454,-0.070759239799,-0.068669341769,-0.066567949888,-0.064455423938,-0.062332124921,-0.060198415005,-0.058054657481,-0.055901216712,-0.053738458086,-0.051566747970,-0.049386453658,-0.047197943320,-0.045001585958,-0.042797751352,-0.040586810008,-0.038369133114,-0.036145092482,-0.033915060500,-0.031679410080,-0.029438514609,-0.027192747891,-0.024942484102,-0.022688097730,-0.020429963530,-0.018168456466,-0.015903951660,-0.013636824338,-0.011367449778,-0.009096203257,-0.006823459994,-0.004549595101,-0.002274983525
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499960571497
