A_re,0.175369501495,0.206547005088,0.232765368261,0.255352920506,0.275027257683,0.292221215917,0.307215766292,0.320203463853,0.331322201346,0.340674647789,0.348340144650,0.354382344224,0.358854307498,0.361802015253,0.363266849079,0.363287381096,0.361900685998,0.359143314347,0.355052019899,0.349664304465,0.343018824673,0.335155692250,0.326116690777,0.315945425828,0.304687421203,0.292390170878,0.279103154167,0.264877819913,0.249767544390,0.233827566659,0.217114904484,0.199688253360,0.181607870850,0.162935448098,0.143733970156,0.124067566575,0.104001353565,0.083601268913,0.062933900755,0.042066311216,0.021065855881
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.175369501495,-0.206547005088,-0.232765368261,-0.255352920506,-0.275027257683,-0.292221215917,-0.307215766292,-0.320203463853,-0.331322201346,-0.340674647789,-0.348340144650,-0.354382344224,-0.358854307498,-0.361802015253,-0.363266849079,-0.363287381096,-0.361900685998,-0.359143314347,-0.355052019899,-0.349664304465,-0.343018824673,-0.335155692250,-0.326116690777,-0.315945425828,-0.304687421203,-0.292390170878,-0.279103154167,-0.264877819913,-0.249767544390,-0.233827566659,-0.217114904484,-0.199688253360,-0.181607870850,-0.162935448098,-0.143733970156,-0.124067566575,-0.104001353565,-0.083601268913,-0.062933900755,-0.042066311216,-0.021065855881
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499234548257
