A_re,0.102447660238,0.121028131432,0.136946652938,0.151004972463,0.163644834746,0.175138599579,0.185667096090,0.195356866353,0.204300019553,0.212565691452,0.220207075031,0.227265948352,0.233775708141,0.239763470105,0.245251564043,0.250258623711,0.254800397792,0.258890364265,0.262540203243,0.265760165981,0.268559366468,0.270946014374,0.272927602995,0.274511062220,0.275702883991,0.276509225906,0.276935997290,0.276988931051,0.276673643942,0.275995687252,0.274960589574,0.273573892930,0.271841183305,0.269768116458,0.267360439670,0.264624010040,0.261564809765,0.258188958831,0.254502725417,0.250512534299,0.246224973502,0.241646799367,0.236784940241,0.231646498906,0.226238753889,0.220569159754,0.214645346487,0.208475118029,0.202066450066,0.195427487109,0.188566538944,0.181492076495,0.174212727145,0.166737269565,0.159074628080,0.151233866616,0.143224182252,0.135054898413,0.126735457729,0.118275414590,0.109684427410,0.100972250634,0.092148726510,0.083223776637,0.074207393314,0.065109630713,0.055940595883,0.046710439618,0.037429347184,0.028107528947,0.018755210895,0.009382625080
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.102447660239,-0.121028131432,-0.136946652938,-0.151004972463,-0.163644834746,-0.175138599579,-0.185667096090,-0.195356866353,-0.204300019553,-0.212565691452,-0.220207075031,-0.227265948352,-0.233775708141,-0.239763470105,-0.245251564043,-0.250258623711,-0.254800397792,-0.258890364265,-0.262540203243,-0.265760165981,-0.268559366468,-0.270946014374,-0.272927602995,-0.274511062220,-0.275702883991,-0.276509225906,-0.276935997290,-0.276988931051,-0.276673643942,-0.275995687252,-0.274960589574,-0.273573892930,-0.271841183305,-0.269768116458,-0.267360439670,-0.264624010040,-0.261564809765,-0.258188958831,-0.254502725417,-0.250512534299,-0.246224973502,-0.241646799367,-0.236784940241,-0.231646498906,-0.226238753889,-0.220569159754,-0.214645346487,-0.208475118029,-0.202066450066,-0.195427487109,-0.188566538944,-0.181492076495,-0.174212727145,-0.166737269565,-0.159074628080,-0.151233866616,-0.143224182252,-0.135054898413,-0.126735457729,-0.118275414590,-0.109684427410,-0.100972250634,-0.092148726510,-0.083223776637,-0.074207393314,-0.065109630713,-0.055940595883,-0.046710439618,-0.037429347184,-0.028107528947,-0.018755210895,-0.009382625080
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499739346549
