A_re,0.179489409004,0.211352828582,0.238110944058,0.261120193502,0.281112410746,0.298528438787,0.313654123101,0.326685232022,0.337761988562,0.346988953853,0.354447192953,0.360202083871,0.364308526803,0.366814529242,0.367763736415,0.367197253527,0.365154978298,0.361676585840,0.356802260799,0.350573241668,0.343032222679,0.334223645634,0.324193905168,0.312991484800,0.300667036788,0.287273415732,0.272865673602,0.257501022257,0.241238768295,0.224140224139,0.206268598643,0.187688869898,0.168467642590,0.148672991917,0.128374295829,0.107642057185,0.086547717270,0.065163461976,0.043562021885,0.021816467401
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.179489409004,-0.211352828582,-0.238110944058,-0.261120193502,-0.281112410746,-0.298528438787,-0.313654123101,-0.326685232022,-0.337761988562,-0.346988953853,-0.354447192953,-0.360202083871,-0.364308526803,-0.366814529242,-0.367763736415,-0.367197253527,-0.365154978298,-0.361676585840,-0.356802260799,-0.350573241668,-0.343032222679,-0.334223645634,-0.324193905168,-0.312991484800,-0.300667036788,-0.287273415732,-0.272865673602,-0.257501022257,-0.241238768295,-0.224140224139,-0.206268598643,-0.187688869898,-0.168467642590,-0.148672991917,-0.128374295829,-0.107642057185,-0.086547717270,-0.065163461976,-0.043562021885,-0.021816467401
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499198033760
