A_re,0.142626493625,0.168245864519,0.190000058887,0.208987419661,0.225807099788,0.240824295113,0.254278471623,0.266335085690,0.277113125643,0.286700990209,0.295166218676,0.302561749248,0.308930105967,0.314306292622,0.318719848373,0.322196342046,0.324758479915,0.326426940715,0.327221013911,0.327159093251,0.326259061971,0.324538595509,0.322015400504,0.318707403832,0.314632901985,0.309810678540,0.304260095661,0.298001164249,0.291054596299,0.283441842339,0.275185116190,0.266307408898,0.256832493303,0.246784920488,0.236190009115,0.225073828497,0.213463176132,0.201385550321,0.188869118390,0.175942681000,0.162635632941,0.148977920787,0.134999997743,0.120732775975,0.106207576716,0.091456078383,0.076510262964,0.061402360882,0.046164794564,0.030830120897,0.015430972790
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.142626493625,-0.168245864519,-0.190000058887,-0.208987419661,-0.225807099788,-0.240824295113,-0.254278471623,-0.266335085690,-0.277113125643,-0.286700990209,-0.295166218676,-0.302561749248,-0.308930105967,-0.314306292622,-0.318719848373,-0.322196342046,-0.324758479915,-0.326426940715,-0.327221013911,-0.327159093251,-0.326259061971,-0.324538595509,-0.322015400504,-0.318707403832,-0.314632901985,-0.309810678540,-0.304260095661,-0.298001164249,-0.291054596299,-0.283441842339,-0.275185116190,-0.266307408898,-0.256832493303,-0.246784920488,-0.236190009115,-0.225073828497,-0.213463176132,-0.201385550321,-0.188869118390,-0.175942681000,-0.162635632941,-0.148977920787,-0.134999997743,-0.120732775975,-0.106207576716,-0.091456078383,-0.076510262964,-0.061402360882,-0.046164794564,-0.030830120897,-0.015430972790
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499494267187
