A_re,0.137491631041,0.162223624926,0.183252002123,0.201638028727,0.217961450413,0.232576194791,0.245714723383,0.257537906905,0.268161588266,0.277671899188,0.286134647661,0.293601357009,0.300113307066,0.305704328193,0.310402786783,0.314233029446,0.317216454523,0.319372320710,0.320718366155,0.321271288255,0.321047119247,0.320061522577,0.318330028141,0.315868219715,0.312691884476,0.308817132127,0.304260489344,0.299038973973,0.293170152451,0.286672183154,0.279563847883,0.271864573205,0.263594443094,0.254774204021,0.245425263463,0.235569682631,0.225230164094,0.214430034870,0.203193225481,0.191544245403,0.179508155267,0.167110536166,0.154377456340,0.141335435513,0.128011407129,0.114432678689,0.100626890414,0.086621972401,0.072446100473,0.058127650867,0.043695153942,0.029177247036,0.014602626637
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.137491631041,-0.162223624926,-0.183252002123,-0.201638028727,-0.217961450413,-0.232576194791,-0.245714723383,-0.257537906905,-0.268161588266,-0.277671899188,-0.286134647661,-0.293601357009,-0.300113307066,-0.305704328193,-0.310402786783,-0.314233029446,-0.317216454523,-0.319372320710,-0.320718366155,-0.321271288255,-0.321047119247,-0.320061522577,-0.318330028141,-0.315868219715,-0.312691884476,-0.308817132127,-0.304260489344,-0.299038973973,-0.293170152451,-0.286672183154,-0.279563847883,-0.271864573205,-0.263594443094,-0.254774204021,-0.245425263463,-0.235569682631,-0.225230164094,-0.214430034870,-0.203193225481,-0.191544245403,-0.179508155267,-0.167110536166,-0.154377456340,-0.141335435513,-0.128011407129,-0.114432678689,-0.100626890414,-0.086621972401,-0.072446100473,-0.058127650867,-0.043695153942,-0.029177247036,-0.014602626637
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499530099621
