A_re,0.106743826221,0.126086539088,0.142644785965,0.157252693366,0.170369414233,0.182277728837,0.193165152134,0.203162729652,0.212365716910,0.220845513839,0.228656985958,0.235843178753,0.242438475823,0.248470785150,0.253963095151,0.258934608785,0.263401587275,0.267377989132,0.270875961811,0.273906225274,0.276478374908,0.278601123376,0.280282495582,0.281529987171,0.282350694357,0.282751420943,0.282738767029,0.282319202885,0.281499130668,0.280284936140,0.278683032052,0.276699894569,0.274342093801,0.271616319347,0.268529401559,0.265088329137,0.261300263526,0.257172550551,0.252712729613,0.247928540745,0.242827929771,0.237419051783,0.231710273103,0.225710171893,0.219427537548,0.212871368976,0.206050871888,0.198975455163,0.191654726382,0.184098486607,0.176316724450,0.168319609500,0.160117485170,0.151720860983,0.143140404370,0.134386932003,0.125471400699,0.116404897942,0.107198632040,0.097863921961,0.088412186861,0.078854935351,0.069203754510,0.059470298680,0.049666278065,0.039803447154,0.029893592991,0.019948523319,0.009980054608
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.106743826221,-0.126086539088,-0.142644785965,-0.157252693366,-0.170369414233,-0.182277728837,-0.193165152134,-0.203162729652,-0.212365716910,-0.220845513839,-0.228656985958,-0.235843178753,-0.242438475823,-0.248470785150,-0.253963095151,-0.258934608785,-0.263401587275,-0.267377989132,-0.270875961811,-0.273906225274,-0.276478374908,-0.278601123376,-0.280282495582,-0.281529987171,-0.282350694357,-0.282751420943,-0.282738767029,-0.282319202885,-0.281499130668,-0.280284936140,-0.278683032052,-0.276699894569,-0.274342093801,-0.271616319347,-0.268529401559,-0.265088329137,-0.261300263526,-0.257172550551,-0.252712729613,-0.247928540745,-0.242827929771,-0.237419051783,-0.231710273103,-0.225710171893,-0.219427537548,-0.212871368976,-0.206050871888,-0.198975455163,-0.191654726382,-0.184098486607,-0.176316724450,-0.168319609500,-0.160117485170,-0.151720860983,-0.143140404370,-0.134386932003,-0.125471400699,-0.116404897942,-0.107198632040,-0.097863921961,-0.088412186861,-0.078854935351,-0.069203754510,-0.059470298680,-0.049666278065,-0.039803447154,-0.029893592991,-0.019948523319,-0.009980054608
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499716999641
