A_re,0.075204432524,0.088908133367,0.100699087432,0.111170611902,0.120651301164,0.129344998142,0.137387992023,0.144876395956,0.151880750969,0.158454460736,0.164638970153,0.170467102880,0.175965299126,0.181155166212,0.186054583226,0.190678506976,0.195039572250,0.199148547037,0.203014683287,0.206645991041,0.210049455409,0.213231210267,0.216196678762,0.218950688024,0.221497563629,0.223841207991,0.225985165886,0.227932679579,0.229686735479,0.231250103850,0.232625372780,0.233814977369,0.234821224926,0.235646316798,0.236292367349,0.236761420519,0.237055464304,0.237176443461,0.237126270674,0.236906836380,0.236520017441,0.235967684804,0.235251710260,0.234373972426,0.233336362035,0.232140786602,0.230789174552,0.229283478847,0.227625680189,0.225817789813,0.223861851931,0.221759945860,0.219514187846,0.217126732629,0.214599774767,0.211935549735,0.209136334817,0.206204449821,0.203142257613,0.199952164494,0.196636620430,0.193198119147,0.189639198096,0.185962438299,0.182170464090,0.178265942745,0.174251584024,0.170130139613,0.165904402489,0.161577206201,0.157151424079,0.152629968368,0.148015789299,0.143311874097,0.138521245927,0.133646962787,0.128692116350,0.123659830752,0.118553261332,0.113375593337,0.108130040575,0.102819844033,0.097448270460,0.092018610913,0.086534179269,0.080998310709,0.075414360172,0.069785700786,0.064115722267,0.058407829300,0.052665439899,0.046891983746,0.041090900512,0.035265638159,0.029419651236,0.023556399149,0.017679344432,0.011791950997,0.005897682385
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.075204432524,-0.088908133367,-0.100699087432,-0.111170611902,-0.120651301164,-0.129344998142,-0.137387992023,-0.144876395956,-0.151880750970,-0.158454460736,-0.164638970153,-0.170467102880,-0.175965299126,-0.181155166212,-0.186054583226,-0.190678506976,-0.195039572250,-0.199148547037,-0.203014683287,-0.206645991041,-0.210049455409,-0.213231210267,-0.216196678762,-0.218950688024,-0.221497563629,-0.223841207991,-0.225985165886,-0.227932679579,-0.229686735479,-0.231250103850,-0.232625372780,-0.233814977369,-0.234821224926,-0.235646316798,-0.236292367349,-0.236761420519,-0.237055464304,-0.237176443461,-0.237126270674,-0.236906836380,-0.236520017441,-0.235967684804,-0.235251710260,-0.234373972426,-0.233336362035,-0.232140786602,-0.230789174552,-0.229283478847,-0.227625680189,-0.225817789813,-0.223861851931,-0.221759945860,-0.219514187846,-0.217126732629,-0.214599774767,-0.211935549735,-0.209136334817,-0.206204449821,-0.203142257613,-0.199952164494,-0.196636620430,-0.193198119147,-0.189639198096,-0.185962438299,-0.182170464090,-0.178265942745,-0.174251584024,-0.170130139613,-0.165904402489,-0.161577206201,-0.157151424079,-0.152629968368,-0.148015789299,-0.143311874097,-0.138521245927,-0.133646962787,-0.128692116350,-0.123659830752,-0.118553261332,-0.113375593337,-0.108130040575,-0.102819844033,-0.097448270460,-0.092018610913,-0.086534179269,-0.080998310709,-0.075414360172,-0.069785700786,-0.064115722267,-0.058407829300,-0.052665439899,-0.046891983746,-0.041090900512,-0.035265638159,-0.029419651236,-0.023556399149,-0.017679344432,-0.011791950997,-0.005897682385
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499859615260
