A_re,0.118320912207,0.139707029649,0.157971712286,0.174035589885,0.188404069118,0.201387440780,0.213190747018,0.223956755108,0.233788856893,0.242764280215,0.250942190810,0.258368907636,0.265081395328,0.271109680930,0.276478573198,0.281208914994,0.285318514367,0.288822849131,0.291735608318,0.294069113955,0.295834653488,0.297042744502,0.297703347375,0.297826037410,0.297420145017,0.296494870434,0.295059377954,0.293122873473,0.290694668344,0.287784231899,0.284401234489,0.280555582549,0.276257446886,0.271517285181,0.266345859490,0.260754249429,0.254753861582,0.248356435585,0.241574047289,0.234419109325,0.226904369345,0.219042906183,0.210848124156,0.202333745664,0.193513802270,0.184402624384,0.175014829692,0.165365310425,0.155469219579,0.145341956186,0.134999149695,0.124456643568,0.113730478150,0.102836872874,0.091792207878,0.080613005083,0.069315908794,0.057917665871,0.046435105533,0.034885118827,0.023284637829,0.011650614607
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.118320912207,-0.139707029649,-0.157971712286,-0.174035589885,-0.188404069118,-0.201387440780,-0.213190747018,-0.223956755108,-0.233788856893,-0.242764280215,-0.250942190810,-0.258368907636,-0.265081395328,-0.271109680930,-0.276478573198,-0.281208914994,-0.285318514367,-0.288822849131,-0.291735608318,-0.294069113955,-0.295834653488,-0.297042744502,-0.297703347375,-0.297826037410,-0.297420145017,-0.296494870434,-0.295059377954,-0.293122873473,-0.290694668344,-0.287784231899,-0.284401234489,-0.280555582549,-0.276257446886,-0.271517285181,-0.266345859490,-0.260754249429,-0.254753861582,-0.248356435585,-0.241574047289,-0.234419109325,-0.226904369345,-0.219042906183,-0.210848124156,-0.202333745664,-0.193513802270,-0.184402624384,-0.175014829692,-0.165365310425,-0.155469219579,-0.145341956186,-0.134999149695,-0.124456643568,-0.113730478150,-0.102836872874,-0.091792207878,-0.080613005083,-0.069315908794,-0.057917665871,-0.046435105533,-0.034885118827,-0.023284637829,-0.011650614607
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499652186472
