A_re,0.242011162966,0.283839333628,0.318064996061,0.346446793670,0.369914937277,0.389020715044,0.404119377247,0.415457249890,0.423217937180,0.427548807409,0.428577080115,0.426420025578,0.421191631078,0.413007039513,0.401985521658,0.388252445295,0.371940533797,0.353190605213,0.332151920499,0.308982230126,0.283847582728,0.256921942569,0.228386651208,0.198429760957,0.167245262275,0.135032223458,0.101993858204,0.068336534715,0.034268738503
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.242011162966,-0.283839333628,-0.318064996061,-0.346446793670,-0.369914937277,-0.389020715044,-0.404119377247,-0.415457249890,-0.423217937180,-0.427548807409,-0.428577080115,-0.426420025578,-0.421191631078,-0.413007039513,-0.401985521658,-0.388252445295,-0.371940533797,-0.353190605213,-0.332151920499,-0.308982230126,-0.283847582728,-0.256921942569,-0.228386651208,-0.198429760957,-0.167245262275,-0.135032223458,-0.101993858204,-0.068336534715,-0.034268738503
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.498537848099
