A_re,0.074470929609,0.088042413652,0.099720735601,0.110093534088,0.119486297235,0.128100969797,0.136072594103,0.143496421624,0.150442375141,0.156963401782,0.163100601511,0.168886532452,0.174347427106,0.179504728009,0.184376181787,0.188976637393,0.193318640627,0.197412885025,0.201268559277,0.204893618765,0.208295000478,0.211478795080,0.214450386093,0.217214563532,0.219775617490,0.222137415805,0.224303468980,0.226276984807,0.228060914599,0.229657992549,0.231070769398,0.232301641372,0.233352875164,0.234226629584,0.234924974387,0.235449906704,0.235803365416,0.235987243774,0.236003400488,0.235853669502,0.235539868622,0.235063807133,0.234427292549,0.233632136572,0.232680160378,0.231573199288,0.230313106901,0.228901758743,0.227341055481,0.225632925750,0.223779328631,0.221782255808,0.219643733437,0.217365823758,0.214950626463,0.212400279852,0.209716961780,0.206902890431,0.203960324913,0.200891565704,0.197698954948,0.194384876622,0.190951756575,0.187402062448,0.183738303494,0.179963030293,0.176078834366,0.172088347713,0.167994242259,0.163799229222,0.159506058413,0.155117517462,0.150636430981,0.146065659667,0.141408099342,0.136666679944,0.131844364464,0.126944147835,0.121969055774,0.116922143580,0.111806494895,0.106625220422,0.101381456609,0.096078364297,0.090719127337,0.085306951181,0.079845061432,0.074336702384,0.068785135523,0.063193638015,0.057565501167,0.051904028869,0.046212536019,0.040494346932,0.034752793732,0.028991214729,0.023212952787,0.017421353683,0.011619764447,0.005811531702
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.074470929609,-0.088042413652,-0.099720735601,-0.110093534088,-0.119486297235,-0.128100969797,-0.136072594103,-0.143496421624,-0.150442375141,-0.156963401782,-0.163100601511,-0.168886532452,-0.174347427106,-0.179504728009,-0.184376181787,-0.188976637393,-0.193318640627,-0.197412885025,-0.201268559277,-0.204893618765,-0.208295000478,-0.211478795080,-0.214450386093,-0.217214563532,-0.219775617490,-0.222137415805,-0.224303468980,-0.226276984807,-0.228060914599,-0.229657992549,-0.231070769398,-0.232301641372,-0.233352875164,-0.234226629584,-0.234924974387,-0.235449906704,-0.235803365416,-0.235987243774,-0.236003400488,-0.235853669502,-0.235539868622,-0.235063807133,-0.234427292549,-0.233632136572,-0.232680160378,-0.231573199288,-0.230313106901,-0.228901758743,-0.227341055481,-0.225632925750,-0.223779328631,-0.221782255808,-0.219643733437,-0.217365823758,-0.214950626463,-0.212400279852,-0.209716961780,-0.206902890431,-0.203960324913,-0.200891565704,-0.197698954948,-0.194384876622,-0.190951756575,-0.187402062448,-0.183738303494,-0.179963030293,-0.176078834366,-0.172088347713,-0.167994242259,-0.163799229222,-0.159506058413,-0.155117517462,-0.150636430981,-0.146065659667,-0.141408099342,-0.136666679944,-0.131844364464,-0.126944147835,-0.121969055774,-0.116922143580,-0.111806494895,-0.106625220422,-0.101381456609,-0.096078364297,-0.090719127337,-0.085306951181,-0.079845061432,-0.074336702384,-0.068785135523,-0.063193638015,-0.057565501167,-0.051904028869,-0.046212536019,-0.040494346932,-0.034752793732,-0.028991214729,-0.023212952787,-0.017421353683,-0.011619764447,-0.005811531702
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499862342004
