A_re,0.109813811881,0.129699937345,0.146713230809,0.161710866008,0.175164356200,0.187363858850,0.198501606817,0.208711812855,0.218091938284,0.226714966453,0.234636931256,0.241901764599,0.248544543389,0.254593737082,0.260072807180,0.265001372836,0.269396077880,0.273271247365,0.276639392574,0.279511604864,0.281897866576,0.283807299130,0.285248362869,0.286229019381,0.286756864295,0.286839236587,0.286483309004,0.285696163180,0.284484852217,0.282856452916,0.280818109396,0.278377069496,0.275540715061,0.272316587055,0.268712406210,0.264736089841,0.260395765343,0.255699780769,0.250656712867,0.245275372857,0.239564810215,0.233534314676,0.227193416633,0.220551886115,0.213619730452,0.206407190780,0.198924737467,0.191183064575,0.183193083429,0.174965915369,0.166512883763,0.157845505328,0.148975480828,0.139914685190,0.130675157092,0.121269088064,0.111708811142,0.102006789115,0.092175602404,0.082227936599,0.072176569695,0.062034359051,0.051814228112,0.041529152910,0.031192148377,0.020816254504,0.010414522360
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.109813811881,-0.129699937345,-0.146713230809,-0.161710866008,-0.175164356200,-0.187363858850,-0.198501606817,-0.208711812855,-0.218091938284,-0.226714966453,-0.234636931256,-0.241901764599,-0.248544543389,-0.254593737082,-0.260072807180,-0.265001372836,-0.269396077880,-0.273271247365,-0.276639392574,-0.279511604864,-0.281897866576,-0.283807299130,-0.285248362869,-0.286229019381,-0.286756864295,-0.286839236587,-0.286483309004,-0.285696163180,-0.284484852217,-0.282856452916,-0.280818109396,-0.278377069496,-0.275540715061,-0.272316587055,-0.268712406210,-0.264736089841,-0.260395765343,-0.255699780769,-0.250656712867,-0.245275372857,-0.239564810215,-0.233534314676,-0.227193416633,-0.220551886115,-0.213619730452,-0.206407190780,-0.198924737467,-0.191183064575,-0.183193083429,-0.174965915369,-0.166512883763,-0.157845505328,-0.148975480828,-0.139914685190,-0.130675157092,-0.121269088064,-0.111708811142,-0.102006789115,-0.092175602404,-0.082227936599,-0.072176569695,-0.062034359051,-0.051814228112,-0.041529152910,-0.031192148377,-0.020816254504,-0.010414522360
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499700465736
