A_re,0.227600771822,0.267212828085,0.299848330185,0.327177326093,0.350087078602,0.369104863652,0.384570068999,0.396716218502,0.405714514159,0.411698835061,0.414780962605,0.415060279119,0.412630157352,0.407582270743,0.400009541595,0.390008163314,0.377678971851,0.363128345591,0.346468753901,0.327819037214,0.307304477228,0.285056699741,0.261213441751,0.235918206961,0.209319828634,0.181571955027,0.152832470013,0.123262859549,0.093027533305,0.062293109662,0.031227671552
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.227600771822,-0.267212828085,-0.299848330185,-0.327177326093,-0.350087078602,-0.369104863652,-0.384570068999,-0.396716218502,-0.405714514159,-0.411698835061,-0.414780962605,-0.415060279119,-0.412630157352,-0.407582270743,-0.400009541595,-0.390008163314,-0.377678971851,-0.363128345591,-0.346468753901,-0.327819037214,-0.307304477228,-0.285056699741,-0.261213441751,-0.235918206961,-0.209319828634,-0.181571955027,-0.152832470013,-0.123262859549,-0.093027533305,-0.062293109662,-0.031227671552
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.498707742192
